year,recipient_name,purpose_code,climate_adaptation,usd_disbursement,usd_disbursement_deflated
2021,Costa Rica,31210,2,0.235765,0.197454
2021,Yemen,14021,2,0.976892,0.818152
2021,Haiti,21020,2,1.777593,1.488743
2021,Guatemala,72040,2,0.801711,0.671437
2021,Honduras,72040,2,1.603421,1.342874
2021,Nicaragua,72040,2,2.004276,1.678592
2021,Guatemala,72010,2,0.300642,0.251789
2021,Honduras,72010,2,2.405132,2.014311
2021,Nicaragua,72010,2,1.703635,1.426803
2021,"Far East Asia, regional",14040,2,2.733104,2.288989
2021,Cambodia,73010,2,1.904063,1.594663
2021,Timor-Leste,43072,2,2.979084,2.494998
2021,Tonga,43060,2,1.822069,1.525993
2021,Niue,43060,2,0,0
2021,Honduras,21020,2,4.724626,3.956899
2021,Nicaragua,21020,2,2.733104,2.288989
2021,Guatemala,21020,2,0,0
2021,Maldives,31120,2,0,0
2021,Bhutan,43060,2,0,0
2021,Burundi,52010,2,3.188622,2.670488
2021,Cabo Verde,52010,2,0,0
2021,Guinea-Bissau,15130,2,0.911035,0.762996
2021,Guinea-Bissau,52010,2,0.911035,0.762996
2021,Sudan,52010,2,2.733104,2.288989
2021,Namibia,52010,2,2.733104,2.288989
2021,Eswatini,14020,2,1.822069,1.525993
2021,Eswatini,52010,2,1.822069,1.525993
2021,Cameroon,52010,2,1.822069,1.525993
2021,Sierra Leone,12240,2,0.6,0.502503
2021,Sierra Leone,31130,2,0.4,0.335002
2021,Namibia,72040,2,0.5,0.418753
2021,Lebanon,31140,2,1.364,1.142357
2021,Mauritania,72010,2,0.125,0.104688
2021,Niger,72010,2,1.2,1.005006
2021,Viet Nam,31182,2,0.025,0.020938
2021,Malaysia,31282,2,0.02,0.01675
2021,Mexico,31120,2,0.02,0.01675
2021,Mexico,31182,2,0.02,0.01675
2021,"Africa, regional",73010,2,2,1.675011
2021,Mauritius,73010,2,1.174,0.983231
2021,Jordan,14031,2,1.6344,1.368819
2021,Jordan,16010,2,0.6356,0.532318
2021,Bangladesh,31181,2,0.179771,0.150559
2021,Nepal,11120,2,0.064317,0.053866
2021,Thailand,31161,2,0.486958,0.40783
2021,Thailand,31181,2,0.12174,0.101958
2021,Nepal,12261,2,0.260065,0.217806
2021,Myanmar,12261,2,0.16203,0.135701
2021,Myanmar,11120,2,0.121255,0.101552
2021,Nepal,14030,2,0.482996,0.404512
2021,Thailand,43060,2,0.047715,0.039961
2021,Thailand,74020,2,0.047715,0.039961
2021,Guyana,41010,2,0.000768,0.000644
2021,Lao People's Democratic Republic,41010,2,0.000768,0.000644
2021,Mexico,43060,2,0.001471,0.001232
2021,Brazil,43060,2,0.001471,0.001232
2021,Afghanistan,31110,2,0.006459,0.00541
2021,Fiji,31110,2,0.00323,0.002705
2021,Solomon Islands,31110,2,0.00323,0.002705
2021,Türkiye,31130,2,0.15425,0.149615
2021,Cambodia,31320,2,0.00154,0.001494
2021,Mongolia,31210,2,0.2348,0.227745
2021,Zimbabwe,31220,2,0.0085,0.008245
2021,Togo,31130,2,0.00015,0.000145
2021,Peru,31165,2,6e-05,5.8e-05
2021,Algeria,41030,2,0.07754,0.07521
2021,Papua New Guinea,41030,2,0.12668,0.122874
2021,Nicaragua,41082,2,0.06707,0.065055
2021,Benin,41030,2,0.0384,0.037246
2021,Lesotho,31140,2,0.00328,0.003181
2021,Timor-Leste,43060,2,0.906667,0.970505
2021,El Salvador,43060,2,3.45,3.692916
2021,"Eastern Africa, regional",43060,2,0.217143,0.203299
2021,"America, regional",14010,2,2.365184,2.214395
2021,Brazil,41020,2,0.010211,0.00956
2021,"Eastern Africa, regional",14010,2,0.42396,0.39693
2021,"Eastern Africa, regional",11420,2,0.827814,0.775038
2021,Moldova,43040,2,0,0
2021,Armenia,31220,2,1.182592,1.107198
2021,Zimbabwe,41082,2,0.004558,0.004267
2021,Moldova,14015,2,0.085147,0.079718
2021,Nicaragua,31166,2,0.005783,0.005415
2021,Bhutan,31210,2,0.063091,0.059069
2021,Pakistan,31194,2,0.107616,0.100755
2021,Cabo Verde,14010,2,0.301561,0.281571
2021,Mozambique,31182,2,0.052416,0.048941
2021,Timor-Leste,31120,2,0.264081,0.246576
2021,Angola,74020,2,0.024509,0.022885
2021,Mozambique,73010,2,0.048651,0.045426
2021,"Bilateral, unspecified",25030,2,0.366831,0.39266
2021,Suriname,24010,2,0,0
2022,"Africa, regional",23210,2,19.91167,19.91167
2022,Uganda,31193,2,0.02733,0.02733
2022,China (People's Republic of),14031,2,0,0
2022,Kenya,32163,2,0,0
2022,"Asia, regional",41010,2,24.45311,24.45311
2022,"Bilateral, unspecified",14010,2,8.194879,8.194879
2022,"Bilateral, unspecified",23210,2,7.103271,7.103271
2022,"Bilateral, unspecified",23410,2,0,0
2022,"Bilateral, unspecified",23620,2,0,0
2022,"Bilateral, unspecified",41010,2,226.302178,226.302178
2022,"Bilateral, unspecified",24030,2,67.757041,67.757041
2022,Philippines,24030,2,0,0
2022,Cambodia,14020,2,0.331265,0.331265
2022,India,24030,2,0.539459,0.539459
2022,Sri Lanka,24030,2,0,0
2022,Mozambique,24030,2,0.071233,0.071233
2022,"South of Sahara, regional",24030,2,9.857059,9.857059
2022,Nigeria,23210,2,1.550808,1.550808
2022,Nigeria,23310,2,0.221257,0.221257
2022,Viet Nam,31210,2,0.162782,0.162782
2022,Viet Nam,31220,2,0.857716,0.857716
2022,Viet Nam,31281,2,0.0052,0.0052
2022,Viet Nam,41010,2,10.34256,10.34256
2022,Lao People's Democratic Republic,31210,2,2.03952,2.03952
2022,Lao People's Democratic Republic,31220,2,0.03248,0.03248
2022,Lao People's Democratic Republic,31281,2,0.00224,0.00224
2022,Indonesia,31210,2,1.522818,1.522818
2022,Indonesia,31220,2,0.290309,0.290309
2022,Indonesia,31281,2,0.09042,0.09042
2022,Indonesia,31291,2,0.10412,0.10412
2022,Guinea-Bissau,41030,2,0.199811,0.199811
2022,"Western Africa, regional",41030,2,0.997482,0.997482
2022,Tunisia,41030,2,1.237041,1.237041
2022,Albania,41030,2,0.119868,0.119868
2022,"Africa, regional",11220,2,0,0
2022,"Europe, regional",11220,2,0,0
2022,"Europe, regional",23210,2,0,0
2022,"South Asia, regional",11220,2,0,0
2022,"South Asia, regional",23210,2,0.482232,0.482232
2022,"Far East Asia, regional",11220,2,0,0
2022,"Far East Asia, regional",23210,2,0,0
2022,"Bilateral, unspecified",11220,2,0,0
2022,China (People's Republic of),41010,2,1.097385,1.097385
2022,Kenya,31192,2,6.530754,6.530754
2022,Ethiopia,31140,2,1.31755,1.31755
2022,"South of Sahara, regional",31140,2,0.715621,0.715621
2022,"South & Central Asia, regional",31140,2,0.7155,0.7155
2022,"Bilateral, unspecified",31140,2,0.896357,0.896357
2022,India,31120,2,6.75926,6.75926
2022,Egypt,31130,2,0.63,0.63
2022,Ethiopia,31130,2,11.609453,11.609453
2022,Ghana,31130,2,2.031941,2.031941
2022,Nigeria,31130,2,1.98,1.98
2022,Rwanda,31130,2,0.81,0.81
2022,Mexico,31130,2,0.81,0.81
2022,India,31130,2,11.291417,11.291417
2022,"South of Sahara, regional",31163,2,8.717371,8.717371
2022,"Bilateral, unspecified",31195,2,2.75,2.75
2022,India,31163,2,10.972743,10.972743
2022,"Bilateral, unspecified",31182,2,67.454684,67.454684
2022,Kenya,31163,2,3.09092,3.09092
2022,"Bilateral, unspecified",31163,2,1.092492,1.092492
2022,"South of Sahara, regional",31120,2,12.086446,12.086446
2022,India,31110,2,1.418552,1.418552
2022,Bangladesh,31120,2,0.526858,0.526858
2022,Bhutan,31120,2,0.225912,0.225912
2022,Nepal,31120,2,6.012065,6.012065
2022,Pakistan,31120,2,0.280043,0.280043
2022,Sri Lanka,31120,2,0.233122,0.233122
2022,"South of Sahara, regional",31182,2,5.701937,5.701937
2022,Malawi,31120,2,1.682951,1.682951
2022,Nigeria,31120,2,4.672826,4.672826
2022,Tanzania,31120,2,0.925633,0.925633
2022,Ghana,31120,2,3.297444,3.297444
2022,Kenya,31120,2,12.945181,12.945181
2022,"South of Sahara, regional",15170,2,0.241455,0.241455
2022,"South & Central Asia, regional",15170,2,0.125597,0.125597
2022,"Bilateral, unspecified",15170,2,12.289382,12.289382
2022,"Bilateral, unspecified",31110,2,15.22926,15.22926
2022,Kenya,31182,2,2.06482,2.06482
2022,Nigeria,31182,2,3.229834,3.229834
2022,Senegal,31182,2,4.801907,4.801907
2022,Tanzania,31182,2,2.747895,2.747895
2022,Uganda,31182,2,1.08261,1.08261
2022,Colombia,31182,2,0.568478,0.568478
2022,"South of Sahara, regional",31192,2,2.365318,2.365318
2022,Ethiopia,43060,2,4.153767,4.153767
2022,India,43060,2,3.810135,3.810135
2022,Ethiopia,31193,2,9.200763,9.200763
2022,"Bilateral, unspecified",43060,2,100.161695,100.161695
2022,India,31193,2,0.763799,0.763799
2022,"Bilateral, unspecified",31193,2,0.937161,0.937161
2022,Kenya,43060,2,8.95457,8.95457
2022,Bangladesh,31110,2,2.39887,2.39887
2022,"South of Sahara, regional",31193,2,6.225139,6.225139
2022,"South of Sahara, regional",31130,2,6.110123,6.110123
2022,Ethiopia,31120,2,6.523653,6.523653
2022,South Africa,31150,2,10,10
2022,Uganda,31192,2,0.820581,0.820581
2022,"South of Sahara, regional",31161,2,7.987508,7.987508
2022,"Bilateral, unspecified",31150,2,1.837574,1.837574
2022,Rwanda,31182,2,1.652971,1.652971
2022,India,31182,2,1.981811,1.981811
2022,Ghana,31182,2,0.373651,0.373651
2022,Côte d'Ivoire,31182,2,3.599872,3.599872
2022,Mali,31182,2,4.52761,4.52761
2022,"South & Central Asia, regional",31193,2,0.513995,0.513995
2022,Ethiopia,15170,2,0.967211,0.967211
2022,Burkina Faso,15170,2,0.144,0.144
2022,India,15170,2,0.351146,0.351146
2022,Burkina Faso,31193,2,0.144,0.144
2022,Nigeria,31192,2,1.243951,1.243951
2022,Tanzania,31192,2,0.621976,0.621976
2022,Kenya,31193,2,0.423616,0.423616
2022,Nigeria,31193,2,0.423616,0.423616
2022,Tanzania,31193,2,0.02733,0.02733
2022,Ethiopia,31182,2,1.579365,1.579365
2022,Burkina Faso,31182,2,0.895373,0.895373
2022,Rwanda,31120,2,15.50596,15.50596
2022,Burkina Faso,31110,2,0.446487,0.446487
2022,Ethiopia,31110,2,5.50838,5.50838
2022,Ghana,31110,2,0.581929,0.581929
2022,Nigeria,31110,2,0.398455,0.398455
2022,"South of Sahara, regional",31110,2,1.232473,1.232473
2022,"Bilateral, unspecified",31120,2,14.7343,14.7343
2022,"Africa, regional",31110,2,6.147667,6.147667
2022,"South & Central Asia, regional",31110,2,0.78304,0.78304
2022,"Bilateral, unspecified",43071,2,2.177933,2.177933
2022,Egypt,31110,2,0.277,0.277
2022,Mali,31110,2,0.277,0.277
2022,Kenya,31110,2,1.388697,1.388697
2022,South Africa,31110,2,0.079529,0.079529
2022,Senegal,31110,2,0.442335,0.442335
2022,Zambia,31110,2,0.309122,0.309122
2022,Cameroon,31110,2,0.2,0.2
2022,Malawi,31110,2,0.525308,0.525308
2022,"Africa, regional",31120,2,2.498319,2.498319
2022,Rwanda,43072,2,0.369822,0.369822
2022,"Bilateral, unspecified",15111,2,2.488215,2.488215
2022,"Bilateral, unspecified",15160,2,6.402253,6.402253
2022,"Bilateral, unspecified",25040,2,0.131454,0.131454
2022,"Bilateral, unspecified",11110,2,0.451156,0.451156
2022,"Bilateral, unspecified",12220,2,3.870018,3.870018
2022,"Bilateral, unspecified",16020,2,0.189294,0.189294
2022,"Bilateral, unspecified",11240,2,0.141971,0.141971
2022,"Bilateral, unspecified",16010,2,0.187215,0.187215
2022,"Bilateral, unspecified",72010,2,4.49399,4.49399
2022,"Bilateral, unspecified",41030,2,36.380194,36.380194
2022,Sudan,11240,2,0.063098,0.063098
2022,Sudan,16010,2,0.076385,0.076385
2022,Sudan,31120,2,2.203666,2.203666
2022,Sudan,43060,2,1.446547,1.446547
2022,Sudan,72010,2,0.378589,0.378589
2022,Rwanda,12261,2,0.541963,0.541963
2022,Rwanda,14031,2,0.541963,0.541963
2022,Rwanda,14032,2,0.558386,0.558386
2022,"Bilateral, unspecified",15153,2,0.986193,0.986193
2022,"Africa, regional",41010,2,20.003904,20.003904
2022,Nepal,41030,2,0.43472,0.43472
2022,Senegal,11120,2,0.038881,0.038881
2022,Nicaragua,31220,2,0.540421,0.540421
2022,Senegal,16020,2,0.031549,0.031549
2022,Madagascar,16040,2,0.030399,0.030399
2022,Niger,16040,2,0.073483,0.073483
2022,Burundi,16040,2,0.023835,0.023835
2022,Chad,16040,2,0.044824,0.044824
2022,Mali,43040,2,1.964789,1.964789
2022,Madagascar,43040,2,0.510325,0.510325
2022,Burundi,43040,2,0.419946,0.419946
2022,Niger,43040,2,1.338503,1.338503
2022,Chad,43040,2,0.011722,0.011722
2022,Burkina Faso,43030,2,0.027292,0.027292
2022,Mali,16040,2,0.044592,0.044592
2022,Burkina Faso,16040,2,0.055828,0.055828
2022,Chad,31120,2,2.071835,2.071835
2022,Myanmar,31120,2,0.127365,0.127365
2022,Niger,31120,2,8.052822,8.052822
2022,Nepal,11230,2,0.009261,0.009261
2022,Nepal,31181,2,0.2271,0.2271
2022,South Sudan,31161,2,0.327667,0.327667
2022,Lao People's Democratic Republic,31161,2,0.140681,0.140681
2022,Bangladesh,43081,2,0.031617,0.031617
2022,Bangladesh,73010,2,0.053013,0.053013
2022,Bangladesh,43040,2,2.062319,2.062319
2022,Bangladesh,74020,2,4.751623,4.751623
2022,Cabo Verde,14021,2,1.087591,1.087591
2022,Bolivia,16050,2,0.032207,0.032207
2022,Moldova,41010,2,0.324173,0.324173
2022,"South of Sahara, regional",43030,2,0,0
2022,"South of Sahara, regional",15110,2,10.774975,10.774975
2022,"South Asia, regional",41010,2,0.339941,0.339941
2022,"South Asia, regional",41030,2,0,0
2022,Uganda,31120,2,6.763778,6.763778
2022,Benin,43060,2,6.038553,6.038553
2022,"Western Africa, regional",43060,2,1.472289,1.472289
2022,Lao People's Democratic Republic,21020,2,1.848701,1.848701
2022,"South America, regional",23220,2,0.100936,0.100936
2022,"Bilateral, unspecified",32130,2,3.686624,3.686624
2022,Nepal,32173,2,0.038343,0.038343
2022,Nicaragua,31110,2,0.132784,0.132784
2022,Kenya,43030,2,0.015438,0.015438
2022,"Bilateral, unspecified",14020,2,1.177695,1.177695
2022,"Bilateral, unspecified",32120,2,5.108203,5.108203
2022,Senegal,43060,2,6.126513,6.126513
2022,Mozambique,14015,2,1.445262,1.445262
2022,Zambia,21010,2,0.450521,0.450521
2022,Mozambique,21010,2,0.044558,0.044558
2022,Rwanda,21020,2,0.275875,0.275875
2022,Sri Lanka,25030,2,0.093943,0.093943
2022,Burkina Faso,25030,2,0.103628,0.103628
2022,Rwanda,43060,2,0.199485,0.199485
2022,Serbia,14030,2,21.589021,21.589021
2022,Eswatini,31140,2,0.012289,0.012289
2022,Nepal,41010,2,0.871916,0.871916
2022,Mozambique,31120,2,4.885522,4.885522
2022,"Far East Asia, regional",31120,2,0.687863,0.687863
2022,"Eastern Africa, regional",11420,2,0.525818,0.525818
2022,Uganda,41030,2,1.4653,1.4653
2022,Uganda,14015,2,0.683563,0.683563
2022,Ethiopia,43040,2,4.395971,4.395971
2022,"South & Central Asia, regional",41010,2,0.760166,0.760166
2022,Moldova,43040,2,0.138754,0.138754
2022,Viet Nam,31120,2,0.510722,0.510722
2022,"Europe, regional",31220,2,0.630981,0.630981
2022,Mozambique,43071,2,0,0
2022,Nepal,41082,2,0.25076,0.25076
2022,Kenya,14010,2,0.370208,0.370208
2022,Burkina Faso,41010,2,0.124406,0.124406
2022,Ethiopia,41010,2,4.150001,4.150001
2022,"Far East Asia, regional",41010,2,0.743851,0.743851
2022,"Eastern Africa, regional",43060,2,0,0
2022,"Asia, regional",43060,2,2.441795,2.441795
2022,"Europe, regional",43030,2,3.974824,3.974824
2022,"Africa, regional",15110,2,1.339395,1.339395
2022,"Bilateral, unspecified",74020,2,26.600237,26.600237
2022,"South America, regional",43030,2,1.577453,1.577453
2022,"Bilateral, unspecified",43010,2,26.844566,26.844566
2022,"Bilateral, unspecified",24010,2,8.449912,8.449912
2022,Brazil,15160,2,0.230003,0.230003
2022,North Macedonia,32130,2,1.705613,1.705613
2022,Uganda,31210,2,0.19169,0.19169
2022,Nicaragua,41010,2,2.070901,2.070901
2022,Uganda,41010,2,2.266322,2.266322
2022,Bolivia,41010,2,1.150029,1.150029
2022,Rwanda,31281,2,0.210327,0.210327
2022,Uganda,14031,2,0.040136,0.040136
2022,"South of Sahara, regional",11420,2,0.191783,0.191783
2022,Senegal,43040,2,13.244964,13.244964
2022,Guatemala,31120,2,1.649267,1.649267
2022,Moldova,41030,2,0.178778,0.178778
2022,"Africa, regional",14010,2,0.864857,0.864857
2022,Armenia,41081,2,0.925967,0.925967
2022,Ecuador,31110,2,0.051941,0.051941
2022,Argentina,31210,2,0.051941,0.051941
2022,Ecuador,31210,2,0.465082,0.465082
2022,Ghana,31210,2,0.527155,0.527155
2022,Kazakhstan,31210,2,0.051941,0.051941
2022,"Middle East, regional",31210,2,0.00371,0.00371
2022,South Africa,41010,2,0.6378,0.6378
2022,Colombia,41010,2,20.02668,20.02668
2022,Ghana,41010,2,2.834551,2.834551
2022,Costa Rica,41010,2,0.351244,0.351244
2022,Kenya,41010,2,2.10843,2.10843
2022,India,41010,2,6.303092,6.303092
2022,Nigeria,41010,2,1.484281,1.484281
2022,Tanzania,41010,2,0.718683,0.718683
2022,Ukraine,41030,2,0.296803,0.296803
2022,Rwanda,41010,2,6.593669,6.593669
2022,Niger,41010,2,0.063001,0.063001
2022,"Africa, regional",41082,2,7.17674,7.17674
2022,"Middle East, regional",41010,2,26.919814,26.919814
2022,North Macedonia,41010,2,0.397946,0.397946
2022,Bangladesh,14015,2,1.67747,1.67747
2022,Bangladesh,41010,2,0.830128,0.830128
2022,Uganda,31110,2,0.078771,0.078771
2022,Colombia,14015,2,0.012955,0.012955
2022,"Bilateral, unspecified",23110,2,6.55143,6.55143
2022,Colombia,41030,2,10.236857,10.236857
2022,Colombia,23110,2,0.005182,0.005182
2022,Colombia,31110,2,0.005182,0.005182
2022,"Bilateral, unspecified",14015,2,5.510177,5.510177
2022,Cambodia,23110,2,0.134787,0.134787
2022,Haiti,14015,2,0.60478,0.60478
2022,Democratic Republic of the Congo,41030,2,0.03239,0.03239
2022,Nepal,14015,2,0.053822,0.053822
2022,Cambodia,14015,2,0.019058,0.019058
2022,Haiti,41010,2,0.616847,0.616847
2022,Liberia,41030,2,1.121116,1.121116
2022,Haiti,41030,2,2.366919,2.366919
2022,Myanmar,41010,2,1.251593,1.251593
2022,Uganda,23110,2,0.070946,0.070946
2022,Zambia,31120,2,2.317358,2.317358
2022,Peru,31120,2,0.424305,0.424305
2022,Lao People's Democratic Republic,31120,2,0.414694,0.414694
2022,Brazil,31120,2,3.821278,3.821278
2022,Zimbabwe,31120,2,1.860389,1.860389
2022,South Africa,31120,2,0.415377,0.415377
2022,Myanmar,24030,2,0.071233,0.071233
2022,Zambia,24030,2,0.175339,0.175339
2022,Madagascar,24030,2,0.491887,0.491887
2022,Somalia,24030,2,0.071233,0.071233
2022,Rwanda,24030,2,0.071233,0.071233
2022,Tanzania,24030,2,0.071233,0.071233
2022,Togo,24030,2,0.071233,0.071233
2022,Ethiopia,24030,2,0.142466,0.142466
2022,Ghana,24030,2,0.071233,0.071233
2022,Uganda,24030,2,0.071233,0.071233
2022,Viet Nam,24030,2,0.071233,0.071233
2022,Burundi,24030,2,0.071233,0.071233
2022,Democratic Republic of the Congo,24030,2,0.071233,0.071233
2022,Benin,24030,2,0.071233,0.071233
2022,Bangladesh,24030,2,0.071233,0.071233
2022,Nepal,24030,2,0.071233,0.071233
2022,Bhutan,24030,2,0.071233,0.071233
2022,Burkina Faso,24030,2,0.071233,0.071233
2022,Malawi,24030,2,0.071233,0.071233
2022,Cambodia,24030,2,0.071233,0.071233
2022,Lao People's Democratic Republic,24030,2,0.071233,0.071233
2022,Malaysia,24030,2,0.071233,0.071233
2022,Liberia,24030,2,0.071233,0.071233
2022,Bangladesh,43060,2,5.727542,5.727542
2022,Philippines,43060,2,10.363848,10.363848
2022,Nepal,43060,2,2.2522,2.2522
2022,Burkina Faso,31140,2,3.602437,3.602437
2022,Sudan,15150,2,0.108681,0.108681
2022,Cambodia,41010,2,1.705342,1.705342
2022,Bolivia,15111,2,0,0
2022,Mali,31210,2,0.034423,0.034423
2022,Bolivia,43040,2,0.580801,0.580801
2022,Burkina Faso,41020,2,0.02968,0.02968
2022,Burkina Faso,41082,2,0.451163,0.451163
2022,Uganda,23210,2,2.443663,2.443663
2022,Burkina Faso,31220,2,4.405341,4.405341
2022,"Bilateral, unspecified",31161,2,4.341332,4.341332
2022,"Asia, regional",31210,2,1.036339,1.036339
2022,Burkina Faso,31210,2,0.133562,0.133562
2022,Ethiopia,31210,2,3.555496,3.555496
2022,"South of Sahara, regional",41082,2,2.119535,2.119535
2022,Uganda,31220,2,5.045658,5.045658
2022,"Africa, regional",31282,2,0.232323,0.232323
2022,Afghanistan,43060,2,3.115529,3.115529
2022,Zimbabwe,43040,2,0.257027,0.257027
2022,Mali,31195,2,0,0
2022,"Asia, regional",15160,2,0,0
2022,Mozambique,43040,2,6.409529,6.409529
2022,"Bilateral, unspecified",41020,2,24.050444,24.050444
2022,Ghana,31220,2,0.296685,0.296685
2022,Tanzania,31220,2,0.301386,0.301386
2022,Bolivia,31220,2,0.484746,0.484746
2022,Togo,31220,2,0.138508,0.138508
2022,Ecuador,31220,2,0.138508,0.138508
2022,Madagascar,31220,2,0.138508,0.138508
2022,Kenya,31220,2,3.820794,3.820794
2022,Nepal,31220,2,0.138508,0.138508
2022,Zambia,31220,2,0.138508,0.138508
2022,"Bilateral, unspecified",31220,2,1.348798,1.348798
2022,"Bilateral, unspecified",14030,2,5.412452,5.412452
2022,Kenya,41030,2,3.345673,3.345673
2022,Democratic Republic of the Congo,15160,2,0.311567,0.311567
2022,"Eastern Africa, regional",41030,2,2.035214,2.035214
2022,"Asia, regional",41030,2,1.485433,1.485433
2022,Madagascar,41030,2,1.403443,1.403443
2022,Mozambique,41030,2,3.512229,3.512229
2022,Namibia,41030,2,2.864337,2.864337
2022,Tanzania,41030,2,3.057092,3.057092
2022,Ethiopia,15110,2,0.89625,0.89625
2022,"America, regional",41082,2,0.311077,0.311077
2022,"Asia, regional",41082,2,0.429887,0.429887
2022,"Bilateral, unspecified",41082,2,23.654987,23.654987
2022,"Bilateral, unspecified",43030,2,6.604907,6.604907
2022,Tunisia,31110,2,0.067424,0.067424
2022,Ecuador,41030,2,2.240052,2.240052
2022,Argentina,41030,2,0.051941,0.051941
2022,Kyrgyzstan,31210,2,0.051941,0.051941
2022,Kyrgyzstan,31110,2,0.051941,0.051941
2022,India,31210,2,0.4659,0.4659
2022,Morocco,31210,2,0.475119,0.475119
2022,Nepal,31110,2,0.105101,0.105101
2022,Ghana,41030,2,0.071917,0.071917
2022,Kyrgyzstan,41030,2,0.055788,0.055788
2022,Ethiopia,41030,2,1.688464,1.688464
2022,Tunisia,41010,2,0.735169,0.735169
2022,India,41030,2,1.461597,1.461597
2022,Kazakhstan,31130,2,0.051941,0.051941
2022,"America, regional",31110,2,0.02226,0.02226
2022,"Oceania, regional",41030,2,27.996832,27.996832
2022,"Oceania, regional",31210,2,0.00371,0.00371
2022,Morocco,31110,2,0.051941,0.051941
2022,Kazakhstan,41010,2,0.051941,0.051941
2022,Uzbekistan,31210,2,0.051941,0.051941
2022,Uzbekistan,41010,2,0.342546,0.342546
2022,Morocco,41030,2,11.696023,11.696023
2022,Kyrgyzstan,41010,2,0.061274,0.061274
2022,"America, regional",41030,2,0.368512,0.368512
2022,Kazakhstan,41030,2,0.051941,0.051941
2022,Nepal,31210,2,0.536311,0.536311
2022,"Oceania, regional",41010,2,26.413384,26.413384
2022,Uzbekistan,41030,2,0.051941,0.051941
2022,"America, regional",31210,2,3.257153,3.257153
2022,"America, regional",41010,2,20.237761,20.237761
2022,Morocco,41010,2,0.051941,0.051941
2022,"Oceania, regional",31110,2,0.00371,0.00371
2022,Tunisia,31210,2,0.051941,0.051941
2022,Uzbekistan,31130,2,0.19917,0.19917
2022,"Middle East, regional",41030,2,2.681573,2.681573
2022,Argentina,41010,2,0.125015,0.125015
2022,"Africa, regional",31210,2,3.899826,3.899826
2022,"Asia, regional",31110,2,0.02226,0.02226
2022,Argentina,31130,2,0.051941,0.051941
2022,"Middle East, regional",31110,2,0.00371,0.00371
2022,Ecuador,41010,2,0.318438,0.318438
2022,Burkina Faso,41030,2,0.051941,0.051941
2022,"Africa, regional",41030,2,4.710487,4.710487
2022,Mali,16020,2,1.97869,1.97869
2022,"Middle East, regional",14010,2,0.911211,0.911211
2022,"Central Asia, regional",41010,2,0.942258,0.942258
2022,"Eastern Africa, regional",41010,2,2.507449,2.507449
2022,Kosovo,31210,2,0.710908,0.710908
2022,Botswana,41010,2,0.063001,0.063001
2022,Viet Nam,41030,2,0.590879,0.590879
2022,Myanmar,41030,2,0.921195,0.921195
2022,Mali,41010,2,2.902981,2.902981
2022,Zimbabwe,41010,2,3.545926,3.545926
2022,Cuba,41082,2,0.202138,0.202138
2022,"Middle East, regional",15220,2,0,0
2022,Bolivia,41030,2,1.976279,1.976279
2022,Moldova,31120,2,1.075248,1.075248
2022,Moldova,41081,2,0.791394,0.791394
2022,Somalia,41010,2,1.291741,1.291741
2022,Somalia,14015,2,0.836747,0.836747
2022,Somalia,43060,2,1.706031,1.706031
2022,"Africa, regional",43082,2,2.120742,2.120742
2022,Zambia,41010,2,0.129564,0.129564
2022,Indonesia,31120,2,1.345376,1.345376
2022,Honduras,31120,2,0.685399,0.685399
2022,Cuba,41081,2,0.946303,0.946303
2022,El Salvador,41030,2,0.667361,0.667361
2022,Costa Rica,41030,2,2.007021,2.007021
2022,Costa Rica,31120,2,0.044521,0.044521
2022,El Salvador,31120,2,0.636196,0.636196
2022,Honduras,41030,2,0.242615,0.242615
2022,Guatemala,41030,2,0.140524,0.140524
2022,Peru,41010,2,4.110301,4.110301
2022,Honduras,41010,2,1.306488,1.306488
2022,Liberia,31120,2,1.180454,1.180454
2022,Mali,23210,2,2.061515,2.061515
2022,Mali,15220,2,1.484017,1.484017
2022,Bangladesh,31161,2,0.090882,0.090882
2022,"South Asia, regional",14010,2,0.09737,0.09737
2022,"South Asia, regional",15150,2,0.001939,0.001939
2022,Bangladesh,15150,2,0.952284,0.952284
2022,India,15150,2,0.00606,0.00606
2022,Nepal,31310,2,0.006787,0.006787
2022,Bhutan,14015,2,0.005817,0.005817
2022,"South Asia, regional",14015,2,0.293217,0.293217
2022,Bangladesh,14010,2,3.012803,3.012803
2022,India,31310,2,0.00606,0.00606
2022,Bhutan,14010,2,0.013574,0.013574
2022,India,14010,2,2.145751,2.145751
2022,Bangladesh,31310,2,0.007514,0.007514
2022,Nepal,31161,2,0.1971,0.1971
2022,Nepal,14010,2,0.040721,0.040721
2022,India,14015,2,0.459375,0.459375
2022,Nepal,15150,2,0.089866,0.089866
2022,India,31161,2,0.058012,0.058012
2022,"Bilateral, unspecified",99810,2,60.246093,60.246093
2022,"Europe, regional",32110,2,0.791476,0.791476
2022,Albania,41010,2,0.075954,0.075954
2022,Guatemala,43040,2,1.293206,1.293206
2022,Mozambique,41010,2,2.673206,2.673206
2022,Burkina Faso,14010,2,0.034603,0.034603
2022,Myanmar,31210,2,0.101015,0.101015
2022,"Bilateral, unspecified",15150,2,28.101265,28.101265
2022,Cambodia,31210,2,0.170408,0.170408
2022,Thailand,31210,2,0.165448,0.165448
2022,Mozambique,41082,2,0.041346,0.041346
2022,Nepal,43082,2,0.038551,0.038551
