year,recipient_name,usd_disbursement,usd_disbursement_deflated
2021,Montserrat,39.78131,37.464001
2021,Nauru,33.947629,33.255952
2021,Niue,28.047289,26.541324
2021,Tokelau,14.932333,14.152839
2021,Wallis and Futuna,110.73838,101.398201
2021,Saint Helena,53.954656,50.838068
2022,Samoa,127.122732,127.122732
2022,"Bilateral, unspecified",73610.4525250007,73610.4525250007
2022,Senegal,1590.922998,1590.922998
2022,China (People's Republic of),1184.475336,1184.475336
2022,Morocco,2386.74165999999,2386.74165999999
2022,Tunisia,1802.871452,1802.871452
2022,Egypt,7286.11020500001,7286.11020500001
2022,Angola,213.310256,213.310256
2022,Burundi,561.225784,561.225784
2022,Cameroon,1245.87502899999,1245.87502899999
2022,Democratic Republic of the Congo,2823.393503,2823.393503
2022,Guatemala,438.248683,438.248683
2022,Haiti,798.549565000001,798.549565000001
2022,Honduras,903.942761999999,903.942761999999
2022,Benin,900.377694000003,900.377694000003
2022,Gambia,281.007264000001,281.007264000001
2022,Ghana,1251.483673,1251.483673
2022,Mexico,708.713501999997,708.713501999997
2022,Nicaragua,1427.831979,1427.831979
2022,Dominica,53.343307,53.343307
2022,Grenada,27.788074,27.788074
2022,Bolivia,497.690978,497.690978
2022,Guinea,528.860419999999,528.860419999999
2022,Guinea-Bissau,159.431032,159.431032
2022,Jordan,1931.847008,1931.847008
2022,"Africa, regional",3387.94080000001,3387.94080000001
2022,Türkiye,2082.58221,2082.58221
2022,"Europe, regional",1213.208893,1213.208893
2022,"America, regional",921.029570000001,921.029570000001
2022,Afghanistan,1914.968027,1914.968027
2022,Albania,455.062391999999,455.062391999999
2022,Argentina,432.796704,432.796704
2022,Armenia,478.072309,478.072309
2022,Azerbaijan,160.222598,160.222598
2022,Burkina Faso,1325.394221,1325.394221
2022,Bangladesh,5840.76542199999,5840.76542199999
2022,Bosnia and Herzegovina,525.864141999999,525.864141999999
2022,Belarus,133.493542,133.493542
2022,Belize,36.659404,36.659404
2022,Brazil,993.549278,993.549278
2022,Botswana,99.8839099999999,99.8839099999999
2022,Central African Republic,424.218403,424.218403
2022,Côte d'Ivoire,2023.70522800001,2023.70522800001
2022,Congo,711.190155,711.190155
2022,Colombia,1963.80407400001,1963.80407400001
2022,Comoros,131.705861,131.705861
2022,Costa Rica,655.437138,655.437138
2022,Cuba,135.758194,135.758194
2022,Djibouti,211.177176,211.177176
2022,Dominican Republic,446.340333,446.340333
2022,Algeria,205.099562,205.099562
2022,Ecuador,381.929091,381.929091
2022,Eritrea,55.121774,55.121774
2022,Ethiopia,3704.50178299997,3704.50178299997
2022,Fiji,341.169702,341.169702
2022,Gabon,145.340783,145.340783
2022,Georgia,625.085427000001,625.085427000001
2022,Guyana,223.683295,223.683295
2022,Indonesia,2490.262184,2490.262184
2022,Iran,272.064487,272.064487
2022,Iraq,1542.439526,1542.439526
2022,Jamaica,96.7363029999999,96.7363029999999
2022,Kazakhstan,109.406283,109.406283
2022,Kenya,2917.54813599999,2917.54813599999
2022,Kyrgyzstan,871.261153,871.261153
2022,Cambodia,1675.387691,1675.387691
2022,Lao People's Democratic Republic,639.713748000002,639.713748000002
2022,Equatorial Guinea,12.989925,12.989925
2022,Lebanon,956.25943,956.25943
2022,Liberia,488.968921,488.968921
2022,Libya,193.452063,193.452063
2022,Sri Lanka,489.935682,489.935682
2022,Lesotho,187.312722,187.312722
2022,Moldova,848.161852999999,848.161852999999
2022,Madagascar,931.187377000006,931.187377000006
2022,Marshall Islands,141.389428,141.389428
2022,North Macedonia,316.002373,316.002373
2022,Mali,1121.748875,1121.748875
2022,Myanmar,886.413873999998,886.413873999998
2022,Montenegro,198.578508,198.578508
2022,Mongolia,404.741637,404.741637
2022,Mozambique,2609.478074,2609.478074
2022,Mauritania,466.507779,466.507779
2022,Mauritius,132.602594,132.602594
2022,Malawi,1414.667811,1414.667811
2022,Malaysia,75.177512,75.177512
2022,Namibia,387.538276999999,387.538276999999
2022,Niger,1819.749797,1819.749797
2022,Nigeria,4318.839259,4318.839259
2022,Nepal,1305.302203,1305.302203
2022,Pakistan,2719.886879,2719.886879
2022,Panama,172.773441,172.773441
2022,Peru,939.360520999999,939.360520999999
2022,Philippines,2008.074325,2008.074325
2022,Palau,56.494751,56.494751
2022,Papua New Guinea,723.733964,723.733964
2022,Paraguay,149.725756,149.725756
2022,West Bank and Gaza Strip,1502.59012,1502.59012
2022,Rwanda,1092.856495,1092.856495
2022,Sudan,896.958262,896.958262
2022,Sierra Leone,533.896889,533.896889
2022,El Salvador,740.877172999999,740.877172999999
2022,Serbia,1067.547368,1067.547368
2022,Eswatini,111.303583,111.303583
2022,Syrian Arab Republic,936.770350999999,936.770350999999
2022,Chad,572.444643,572.444643
2022,Togo,446.233847999999,446.233847999999
2022,Thailand,805.211163,805.211163
2022,Tajikistan,652.159374000001,652.159374000001
2022,Turkmenistan,18.993701,18.993701
2022,Tanzania,2845.88910000001,2845.88910000001
2022,Uganda,2134.95930500001,2134.95930500001
2022,Ukraine,25963.586457,25963.586457
2022,Uzbekistan,1746.616519,1746.616519
2022,Saint Vincent and the Grenadines,15.169696,15.169696
2022,Venezuela,97.361549,97.361549
2022,Viet Nam,2099.14003,2099.14003
2022,Vanuatu,120.552206,120.552206
2022,Yemen,2032.03379600001,2032.03379600001
2022,South Africa,1394.078356,1394.078356
2022,Zambia,1850.640462,1850.640462
2022,Zimbabwe,735.812746000001,735.812746000001
2022,Kosovo,403.946597,403.946597
2022,States Ex-Yugoslavia unspecified,17.015544,17.015544
2022,"South Asia, regional",164.468859,164.468859
2022,"South & Central Asia, regional",84.717069,84.717069
2022,Bhutan,213.512218,213.512218
2022,Timor-Leste,224.857664,224.857664
2022,"Western Africa, regional",495.917314000001,495.917314000001
2022,"Southern Africa, regional",59.637236,59.637236
2022,"Eastern Africa, regional",283.02758,283.02758
2022,"Caribbean & Central America, regional",241.776378,241.776378
2022,"Asia, regional",1167.59855,1167.59855
2022,"Central Asia, regional",259.371986,259.371986
2022,"Middle East, regional",491.225294,491.225294
2022,Cabo Verde,123.254789,123.254789
2022,India,6150.345083,6150.345083
2022,Somalia,1196.224152,1196.224152
2022,Sao Tome and Principe,83.778353,83.778353
2022,South Sudan,1084.501432,1084.501432
2022,Maldives,154.541783,154.541783
2022,Kiribati,88.791414,88.791414
2022,Solomon Islands,248.637052,248.637052
2022,Tonga,262.958473,262.958473
2022,"Far East Asia, regional",361.171237,361.171237
2022,"South America, regional",462.704085000001,462.704085000001
2022,"Oceania, regional",410.931507999999,410.931507999999
2022,Nauru,33.686269,33.686269
2022,Tuvalu,60.050439,60.050439
2022,Micronesia,149.704192,149.704192
2022,Niue,24.501418,24.501418
2022,"North of Sahara, regional",114.084433,114.084433
2022,"South of Sahara, regional",2013.50687100001,2013.50687100001
2022,Democratic People's Republic of Korea,10.243894,10.243894
2022,Saint Lucia,26.912993,26.912993
2022,Suriname,70.125066,70.125066
2022,"Caribbean, regional",120.637453,120.637453
2022,"Middle Africa, regional",98.848369,98.848369
2022,"Central America, regional",97.6616180000001,97.6616180000001
2022,"Melanesia, regional",2.177012,2.177012
2022,"Micronesia, regional",1.081458,1.081458
2022,"Polynesia, regional",0.434627,0.434627
2022,Tokelau,8.872224,8.872224
2022,Wallis and Futuna,107.33974,107.33974
2022,Montserrat,42.292446,42.292446
2022,Saint Helena,51.607552,51.607552
