year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_mitigation
2018,"Bilateral, unspecified",121,12.161343,13.051866,1 or 2
2018,"Bilateral, unspecified",152,0.552805,0.560994,1 or 2
2018,"South of Sahara, regional",236,26.439582,28.313259,1 or 2
2018,Ukraine,151,5.780014,5.849198,1 or 2
2018,Ecuador,410,36.828925,38.835664,1 or 2
2018,Peru,210,1.914373,1.926639,1 or 2
2018,Colombia,410,383.528977,381.039348,1 or 2
2018,"Asia, regional",232,33.33952,36.582513,1 or 2
2018,Bolivia,210,0.0125,0.014416,1 or 2
2018,"Asia, regional",231,32.887752,34.460955,1 or 2
2018,"Bilateral, unspecified",323,15.754274,16.256323,1 or 2
2018,India,322,0.7,0.807316,1 or 2
2018,"America, regional",210,30.087451,30.255565,1 or 2
2018,China (People's Republic of),321,4.309383,4.69879,1 or 2
2018,China (People's Republic of),322,0.175,0.201829,1 or 2
2018,Georgia,210,5.199127,5.414661,1 or 2
2018,China (People's Republic of),140,50.376718,52.29952,1 or 2
2018,China (People's Republic of),430,22.27348,23.620808,1 or 2
2018,China (People's Republic of),121,0.75,0.864982,1 or 2
2018,"Africa, regional",210,6.997196,7.035401,1 or 2
2018,China (People's Republic of),250,0.198982,0.236277,1 or 2
2018,Myanmar,210,0.807081,0.842081,1 or 2
2018,"South of Sahara, regional",210,0.456056,0.503417,1 or 2
2018,"South of Sahara, regional",410,140.869795,157.949587,1 or 2
2018,Mozambique,210,0.029667,0.034215,1 or 2
2018,Mongolia,210,8.142318,8.475416,1 or 2
2018,Indonesia,250,1.384268,1.441237,1 or 2
2018,"Bilateral, unspecified",313,15.171009,15.748825,1 or 2
2018,Viet Nam,232,8.613903,8.831735,1 or 2
2018,Ethiopia,130,0.267782,0.308834,1 or 2
2018,Ethiopia,220,0.010226,0.011793,1 or 2
2018,Ethiopia,410,28.866371,31.304131,1 or 2
2018,Indonesia,313,0.961846,1.103761,1 or 2
2018,Mexico,312,13.816734,14.446307,1 or 2
2018,Brazil,151,8.854405,9.180423,1 or 2
2018,Liberia,430,0.5066,0.574655,1 or 2
2018,"Asia, regional",250,0.963584,1.074551,1 or 2
2018,"Asia, regional",151,22.467411,22.264438,1 or 2
2018,Bolivia,430,5.578977,5.462601,1 or 2
2018,Zambia,151,3.343443,3.27728,1 or 2
2018,"Europe, regional",410,18.725723,18.89363,1 or 2
2018,Moldova,231,0.938594,1.073743,1 or 2
2018,"South America, regional",410,11.715371,11.87084,1 or 2
2018,Tanzania,151,7.920653,8.0582,1 or 2
2018,Ukraine,236,19.474748,20.059893,1 or 2
2018,Mali,312,7.58276,7.414092,1 or 2
2018,Mali,410,7.094586,7.165753,1 or 2
2018,Mali,151,4.282743,4.189431,1 or 2
2018,Zambia,410,3.899074,4.378327,1 or 2
2018,Rwanda,430,7.108778,7.272154,1 or 2
2018,Ethiopia,740,1.629272,1.629733,1 or 2
2018,"Asia, regional",321,0.855451,0.857651,1 or 2
2018,Zimbabwe,311,3.597967,3.597052,1 or 2
2018,Zambia,311,22.654607,23.643505,1 or 2
2018,South Africa,160,5.375495,5.408772,1 or 2
2018,Somalia,121,0.431511,0.421912,1 or 2
2018,Mali,311,32.148944,34.095286,1 or 2
2018,Mauritania,430,11.819671,11.665539,1 or 2
2018,India,121,0.086425,0.097318,1 or 2
2018,Zimbabwe,232,0.676169,0.661128,1 or 2
2018,Albania,410,6.603568,6.474387,1 or 2
2018,"Africa, regional",312,34.386134,34.430942,1 or 2
2018,Peru,151,7.37534,7.641254,1 or 2
2018,West Bank and Gaza Strip,410,0.539614,0.528492,1 or 2
2018,Democratic Republic of the Congo,232,2.867586,2.878867,1 or 2
2018,Cameroon,410,5.129837,5.160703,1 or 2
2018,Liberia,232,4.428493,4.810203,1 or 2
2018,Paraguay,151,0.918953,0.981794,1 or 2
2018,Mozambique,236,6.145132,6.015992,1 or 2
2018,Ukraine,410,4.118442,4.068664,1 or 2
2018,Nicaragua,121,0.013425,0.013126,1 or 2
2018,Rwanda,410,6.874723,6.93191,1 or 2
2018,Zimbabwe,430,9.579383,9.489489,1 or 2
2018,"Bilateral, unspecified",720,13.591017,13.697177,1 or 2
2018,Somalia,232,0.770941,0.765537,1 or 2
2018,Morocco,430,22.464337,22.169094,1 or 2
2018,Burkina Faso,312,7.062271,7.293895,1 or 2
2018,Senegal,410,1.979381,2.129159,1 or 2
2018,"Africa, regional",111,0.747952,0.731315,1 or 2
2018,Bosnia and Herzegovina,410,1.196102,1.169496,1 or 2
2018,Somalia,151,6.665235,6.517917,1 or 2
2018,"Middle East, regional",140,6.385207,6.243177,1 or 2
2018,Ethiopia,311,40.049118,43.617639,1 or 2
2018,Liberia,313,0.381861,0.373367,1 or 2
2018,Somalia,321,2.227218,2.17871,1 or 2
2018,Mali,430,8.206827,9.466845,1 or 2
2018,Côte d'Ivoire,232,9.102795,9.083556,1 or 2
2018,Bosnia and Herzegovina,311,1.495904,1.462629,1 or 2
2018,Somalia,250,1.338031,1.391658,1 or 2
2018,Guatemala,430,2.19529,2.164156,1 or 2
2018,Tanzania,122,4.314089,4.927086,1 or 2
2018,Namibia,410,5.190862,5.216433,1 or 2
2018,"Asia, regional",312,10.348669,9.662621,1 or 2
2018,Somalia,240,0.863021,0.843825,1 or 2
2018,Bosnia and Herzegovina,151,5.082439,5.472735,1 or 2
2018,Moldova,151,0.720234,0.708229,1 or 2
2018,Burkina Faso,410,0.192947,0.197512,1 or 2
2018,Guatemala,410,9.813445,11.043504,1 or 2
2018,Zimbabwe,410,10.188399,10.584989,1 or 2
2018,Kenya,311,16.423386,17.563496,1 or 2
2018,"South of Sahara, regional",331,11.322482,11.669605,1 or 2
2018,Mozambique,151,4.056194,3.971037,1 or 2
2018,Mali,232,1.867836,1.845187,1 or 2
2018,Myanmar,151,10.610625,10.416149,1 or 2
2018,"South of Sahara, regional",321,2.29799,2.419889,1 or 2
2018,Rwanda,311,6.005852,6.209973,1 or 2
2018,Serbia,140,9.102046,9.259116,1 or 2
2018,"Middle East, regional",311,8.907974,9.126424,1 or 2
2018,Ethiopia,151,13.819436,13.201977,1 or 2
2018,Bolivia,121,0.044877,0.043879,1 or 2
2018,Serbia,410,7.379974,7.375386,1 or 2
2018,India,430,25.496449,27.067777,1 or 2
2018,Kosovo,312,0.385049,0.378996,1 or 2
2018,Democratic Republic of the Congo,240,1.150695,1.125099,1 or 2
2018,Egypt,430,4.19452,4.228499,1 or 2
2018,Bangladesh,311,12.405026,14.140819,1 or 2
2018,Belarus,250,0.649224,0.645769,1 or 2
2018,Bangladesh,151,6.793552,6.792043,1 or 2
2018,Democratic Republic of the Congo,151,3.719613,4.042022,1 or 2
2018,Philippines,410,9.482657,10.356372,1 or 2
2018,Bosnia and Herzegovina,250,0.076293,0.074596,1 or 2
2018,Kenya,740,1.417997,1.387546,1 or 2
2018,Uganda,151,1.667553,1.653835,1 or 2
2018,Kosovo,430,8.041147,8.234713,1 or 2
2018,West Bank and Gaza Strip,430,0.720631,0.755119,1 or 2
2018,Burkina Faso,151,2.305362,2.228338,1 or 2
2018,Serbia,321,0.808801,0.79081,1 or 2
2018,Rwanda,240,0.88821,0.868453,1 or 2
2018,Sri Lanka,121,0.013425,0.013126,1 or 2
2018,"Middle East, regional",232,3.735231,3.81512,1 or 2
2018,Moldova,430,3.840633,3.814758,1 or 2
2018,Cambodia,410,3.647426,3.8222,1 or 2
2018,Bosnia and Herzegovina,140,0.034191,0.033772,1 or 2
2018,"Asia, regional",160,0.968722,0.968499,1 or 2
2018,Somalia,140,0.478667,0.466842,1 or 2
2018,Zambia,236,4.448249,4.359244,1 or 2
2018,Madagascar,410,13.271507,13.739798,1 or 2
2018,Democratic Republic of the Congo,430,3.166976,3.139324,1 or 2
2018,Uganda,321,1.193249,1.17313,1 or 2
2018,Moldova,321,8.901762,9.098191,1 or 2
2018,Bosnia and Herzegovina,321,1.035626,1.012589,1 or 2
2018,Bolivia,322,0.597471,0.621676,1 or 2
2018,Malawi,740,0.542292,0.532441,1 or 2
2018,Pakistan,311,3.4924,3.953462,1 or 2
2018,Liberia,151,0.537329,0.531715,1 or 2
2018,Guatemala,740,0.059628,0.058545,1 or 2
2018,Sierra Leone,430,0.178027,0.178239,1 or 2
2018,Malawi,410,10.309494,11.479787,1 or 2
2018,Sierra Leone,122,0.912004,0.895438,1 or 2
2018,Sierra Leone,311,0.929194,0.96624,1 or 2
2018,Nicaragua,151,0.58164,0.574788,1 or 2
2018,Malawi,311,22.361336,24.779406,1 or 2
2018,Ethiopia,231,0.023604,0.023176,1 or 2
2018,Honduras,410,12.453454,13.408234,1 or 2
2018,Tanzania,130,4.565558,5.094077,1 or 2
2018,Niger,740,0.216632,0.209759,1 or 2
2018,"Oceania, regional",410,27.360711,27.905287,1 or 2
2018,Sierra Leone,740,0.224242,0.220169,1 or 2
2018,Viet Nam,430,7.338663,7.602017,1 or 2
2018,Sudan,740,0.294583,0.289232,1 or 2
2018,Niger,430,3.181463,3.128422,1 or 2
2018,Liberia,140,0.381266,0.374719,1 or 2
2018,Nepal,151,2.431516,2.518421,1 or 2
2018,Honduras,311,8.981476,9.904477,1 or 2
2018,Nicaragua,740,0.187817,0.188092,1 or 2
2018,Congo,232,0.014163,0.013725,1 or 2
2018,Paraguay,312,0,0,1 or 2
2018,Paraguay,232,0,0,1 or 2
2018,Viet Nam,231,53.590536,53.172813,1 or 2
2018,Mongolia,160,0,0,1 or 2
2018,El Salvador,312,0,0,1 or 2
2018,Kiribati,140,0.196997,0.175906,1 or 2
2018,Mongolia,231,49.059462,50.970783,1 or 2
2018,Ghana,312,11.201554,11.632691,1 or 2
2018,Montserrat,232,0.006636,0.006912,1 or 2
2018,Kenya,122,0.823999,0.948073,1 or 2
2018,"Caribbean, regional",122,10.977819,11.434082,1 or 2
2018,Malawi,236,0.128153,0.133479,1 or 2
2018,"Asia, regional",998,25.082472,26.124954,1 or 2
2018,"Asia, regional",910,0.139364,0.145155,1 or 2
2018,"Africa, regional",236,9.048277,9.424345,1 or 2
2018,Afghanistan,430,14.229695,14.399399,1 or 2
2018,Afghanistan,520,0.083646,0.087122,1 or 2
2018,Nigeria,998,0,0,1 or 2
2018,"Caribbean, regional",232,13.692775,14.735621,1 or 2
2018,"Caribbean, regional",410,9.197531,9.595578,1 or 2
2018,Nigeria,410,3.220584,3.353102,1 or 2
2018,India,250,1.504372,1.580125,1 or 2
2018,West Bank and Gaza Strip,231,4.282551,4.693518,1 or 2
2018,West Bank and Gaza Strip,232,11.114975,10.817307,1 or 2
2018,West Bank and Gaza Strip,331,0.097668,0.101726,1 or 2
2018,Kenya,130,9.404855,9.795742,1 or 2
2018,"Bilateral, unspecified",236,9.205169,9.555355,1 or 2
2018,Kenya,331,16.193327,16.866361,1 or 2
2018,China (People's Republic of),240,146.689105,152.676103,1 or 2
2018,Rwanda,322,1.908549,1.973714,1 or 2
2018,Pakistan,113,19.820657,20.644445,1 or 2
2018,Pakistan,114,7.868428,8.119223,1 or 2
2018,Kenya,250,3.563763,3.674728,1 or 2
2018,"Bilateral, unspecified",114,2.639665,3.006949,1 or 2
2018,Rwanda,331,6.585968,6.859695,1 or 2
2018,"Africa, regional",122,0.490628,0.511018,1 or 2
2018,"Africa, regional",520,0.34574,0.360109,1 or 2
2018,"Africa, regional",740,2.483236,2.584932,1 or 2
2018,Indonesia,114,4.134778,4.742918,1 or 2
2018,Indonesia,331,3.708377,3.925269,1 or 2
2018,Indonesia,430,14.310463,14.641354,1 or 2
2018,Uganda,231,5.264681,5.552562,1 or 2
2018,India,151,2.947827,2.976254,1 or 2
2018,Malawi,430,0.477132,0.501011,1 or 2
2018,Pakistan,111,25.073984,26.115455,1 or 2
2018,Pakistan,112,40.190821,41.861239,1 or 2
2018,Democratic Republic of the Congo,321,0.42678,0.446668,1 or 2
2018,"Caribbean, regional",140,5.486598,5.714634,1 or 2
2018,"Caribbean, regional",210,73.520421,76.576093,1 or 2
2018,"Caribbean, regional",311,23.185518,24.6233,1 or 2
2018,"Caribbean, regional",430,11.115001,12.051106,1 or 2
2018,Rwanda,151,1.817154,1.892679,1 or 2
2018,Malawi,121,5.328911,5.550391,1 or 2
2018,Zambia,240,0.659251,0.686651,1 or 2
2018,Zambia,250,1.457546,1.518124,1 or 2
2018,Zambia,321,1.731352,1.807612,1 or 2
2018,Pakistan,160,12.0259,12.525817,1 or 2
2018,Sierra Leone,236,24.526322,25.545689,1 or 2
2018,"Africa, regional",250,10.545944,10.489288,1 or 2
2018,"Africa, regional",321,11.34384,11.811484,1 or 2
2018,Somalia,236,0.450783,0.469518,1 or 2
2018,Somalia,410,0.907304,0.934218,1 or 2
2018,"Africa, regional",151,103.742407,103.338134,1 or 2
2018,Nigeria,430,0.394838,0.410531,1 or 2
2018,Bangladesh,121,5.844562,6.087475,1 or 2
2018,Bangladesh,122,8.558835,8.906123,1 or 2
2018,Bangladesh,130,5.894562,6.14514,1 or 2
2018,Morocco,410,10.557286,10.362904,1 or 2
2018,Nigeria,151,4.083365,4.245466,1 or 2
2018,Nepal,240,2.945119,3.067525,1 or 2
2018,Madagascar,312,2.333437,2.413026,1 or 2
2018,Indonesia,910,0.291789,0.303916,1 or 2
2018,China (People's Republic of),910,0.0021,0.002187,1 or 2
2018,Colombia,311,5.151284,5.334523,1 or 2
2018,Saint Helena,410,0.069052,0.071921,1 or 2
2018,Malawi,122,10.266644,10.694308,1 or 2
2018,Kenya,231,1.509937,1.572694,1 or 2
2018,Tanzania,112,1.182557,1.235241,1 or 2
2018,Tanzania,113,1.07409,1.120659,1 or 2
2018,Nepal,210,1.151628,1.199284,1 or 2
2018,Congo,151,0.225645,0.233171,1 or 2
2018,Congo,312,1.758509,1.804728,1 or 2
2018,Congo,331,0.40016,0.416792,1 or 2
2018,Congo,410,1.123031,1.14743,1 or 2
2018,Cameroon,321,0.45258,0.471391,1 or 2
2018,Myanmar,220,0.238095,0.247991,1 or 2
2018,Afghanistan,740,10.279091,10.706313,1 or 2
2018,Uganda,210,2.244516,2.263297,1 or 2
2018,Zambia,430,0.794218,0.82348,1 or 2
2018,Afghanistan,730,24.88874,25.335615,1 or 2
2018,"Africa, regional",220,1.106443,1.152429,1 or 2
2018,"Africa, regional",311,35.370815,37.403996,1 or 2
2018,Liberia,312,2.256079,2.237834,1 or 2
2018,Liberia,331,0.018934,0.01972,1 or 2
2018,Kenya,720,0.567354,0.590933,1 or 2
2018,"Asia, regional",121,0.838998,0.967568,1 or 2
2018,India,311,10.452951,10.797404,1 or 2
2018,Guyana,151,0.093385,0.094566,1 or 2
2018,Guyana,312,0.024693,0.02572,1 or 2
2018,Guyana,331,0.030867,0.03215,1 or 2
2018,Guyana,410,3.481838,4.279436,1 or 2
2018,"South of Sahara, regional",430,6.54929,7.035326,1 or 2
2018,"America, regional",312,10.869347,11.251373,1 or 2
2018,"South America, regional",312,6.224758,6.446292,1 or 2
2018,Serbia,323,0,0,1 or 2
2018,Kyrgyzstan,332,0,0,1 or 2
2018,Egypt,140,30.756275,30.65962,1 or 2
2018,Montenegro,232,17.426318,17.86552,1 or 2
2018,Kosovo,210,0.434368,0.446456,1 or 2
2018,Türkiye,430,62.768709,65.293526,1 or 2
2018,Serbia,240,60.647766,61.401027,1 or 2
2018,Serbia,311,26.56025,26.234389,1 or 2
2018,Kazakhstan,140,7.130887,7.413156,1 or 2
2018,Kyrgyzstan,140,4.832824,5.034301,1 or 2
2018,Albania,160,0.297368,0.293721,1 or 2
2018,Uzbekistan,140,9.501606,9.514842,1 or 2
2018,Georgia,240,18.411426,19.072661,1 or 2
2018,Ukraine,998,18.335891,19.084252,1 or 2
2018,Egypt,998,10.564145,10.99531,1 or 2
2018,Ukraine,430,31.122198,32.327412,1 or 2
2018,Albania,998,139.268618,144.952495,1 or 2
2018,Georgia,323,10.434321,10.860188,1 or 2
2018,Tajikistan,140,5.324747,5.542629,1 or 2
2018,Kyrgyzstan,240,10.231322,10.648904,1 or 2
2018,Serbia,236,2.123788,2.190906,1 or 2
2018,Kazakhstan,236,45.214343,47.070094,1 or 2
2018,Kazakhstan,322,42.254219,43.978785,1 or 2
2018,Armenia,140,0.186617,0.190429,1 or 2
2018,Jordan,140,148.866985,146.402541,1 or 2
2018,Türkiye,998,82.713325,86.089191,1 or 2
2018,Georgia,160,6.092293,6.297093,1 or 2
2018,Kazakhstan,232,25.170991,26.186697,1 or 2
2018,Kazakhstan,321,6.801723,7.076068,1 or 2
2018,Uzbekistan,236,1.65039,1.717749,1 or 2
2018,Kazakhstan,430,12.226233,12.724354,1 or 2
2018,Georgia,140,4.766412,4.761652,1 or 2
2018,Albania,232,1.117585,1.16174,1 or 2
2018,Ukraine,321,51.425466,53.49643,1 or 2
2018,Serbia,998,8.143309,8.475008,1 or 2
2018,Kazakhstan,998,11.801016,12.282662,1 or 2
2018,Montenegro,140,4.403632,4.430847,1 or 2
2018,Egypt,322,25.764192,26.815733,1 or 2
2018,Moldova,240,5.901098,6.141945,1 or 2
2018,Ukraine,160,0.73324,0.762465,1 or 2
2018,Azerbaijan,998,1.753806,1.825386,1 or 2
2018,Türkiye,321,173.776377,180.866068,1 or 2
2018,Kosovo,240,9.441758,9.827113,1 or 2
2018,Mongolia,140,1.475253,1.455832,1 or 2
2018,Tunisia,321,0.015354,0.015195,1 or 2
2018,Türkiye,236,74.118966,77.144061,1 or 2
2018,Belarus,321,70.922694,73.814258,1 or 2
2018,Mongolia,240,2.576419,2.681573,1 or 2
2018,Moldova,311,0,0,1 or 2
2018,Tajikistan,236,0.991161,1.031885,1 or 2
2018,Kyrgyzstan,321,0,0,1 or 2
2018,Kosovo,236,11.444584,11.868434,1 or 2
2018,Mongolia,322,0,0,1 or 2
2018,Montenegro,210,2.705972,2.787611,1 or 2
2018,Turkmenistan,321,0.974861,1.014649,1 or 2
2018,Belarus,210,0.168937,0.166865,1 or 2
2018,Georgia,430,28.119641,27.961203,1 or 2
2018,Georgia,236,6.51741,6.609235,1 or 2
2018,Bosnia and Herzegovina,236,4.311007,4.413707,1 or 2
2018,Bosnia and Herzegovina,240,6.196153,6.449042,1 or 2
2018,Serbia,210,83.570901,86.981409,1 or 2
2018,Mongolia,998,0,0,1 or 2
2018,Ukraine,140,0.02445,0.024591,1 or 2
2018,Ukraine,210,22.100614,22.992239,1 or 2
2018,Türkiye,160,29.196647,30.02101,1 or 2
2018,Ukraine,322,0,0,1 or 2
2018,Montenegro,160,3.859318,4.016832,1 or 2
2018,Lebanon,236,0,0,1 or 2
2018,Jordan,160,4.122507,4.290763,1 or 2
2018,Moldova,236,4.645344,4.834939,1 or 2
2018,Morocco,322,0,0,1 or 2
2018,Albania,236,12.201664,12.268063,1 or 2
2018,Belarus,140,4.869519,5.019769,1 or 2
2018,Armenia,998,1.111767,1.157142,1 or 2
2018,Kyrgyzstan,322,0.011894,0.010621,1 or 2
2018,Türkiye,322,0,0,1 or 2
2018,Tajikistan,430,14.541626,15.099736,1 or 2
2018,Moldova,998,5.368819,5.587942,1 or 2
2018,Tajikistan,998,7.745781,8.061917,1 or 2
2018,Kyrgyzstan,998,0.017703,0.018426,1 or 2
2018,Kyrgyzstan,430,3.144036,3.247042,1 or 2
2018,Tunisia,140,15.762891,15.939878,1 or 2
2018,Morocco,240,23.760179,24.729929,1 or 2
2018,Tajikistan,232,25.466125,26.351547,1 or 2
2018,Türkiye,311,75.274129,74.350887,1 or 2
2018,Tajikistan,210,0.81808,0.862622,1 or 2
2018,Azerbaijan,236,401.081589,417.451351,1 or 2
2018,Montenegro,236,15.532617,16.1452,1 or 2
2018,Ukraine,323,10.486251,10.914237,1 or 2
2018,Bosnia and Herzegovina,998,9.985837,10.3934,1 or 2
2018,Albania,240,36.469827,36.730907,1 or 2
2018,Belarus,240,0,0,1 or 2
2018,Morocco,236,2.768625,2.832569,1 or 2
2018,Jordan,236,109.584797,113.59392,1 or 2
2018,Serbia,430,12.625988,12.471131,1 or 2
2018,Azerbaijan,321,0,0,1 or 2
2018,Azerbaijan,240,0,0,1 or 2
2018,Egypt,240,20.257787,21.084405,1 or 2
2018,Georgia,332,6.362806,6.622483,1 or 2
2018,Jordan,998,19.992919,20.808911,1 or 2
2018,Georgia,998,0,0,1 or 2
2018,Armenia,236,0.877229,0.882002,1 or 2
2018,Kazakhstan,210,1.82816,1.902775,1 or 2
2018,Jordan,311,1.340038,1.326298,1 or 2
2018,Kosovo,232,0.002833,0.002798,1 or 2
2018,Montenegro,998,0,0,1 or 2
2018,Tunisia,236,22.078367,22.979474,1 or 2
2018,Azerbaijan,160,0.496279,0.443147,1 or 2
2018,Belarus,232,16.337566,16.825304,1 or 2
2018,Kosovo,998,0,0,1 or 2
2018,Armenia,430,1.162993,1.148227,1 or 2
2018,Moldova,160,0,0,1 or 2
2018,Ukraine,220,9.650655,10.044537,1 or 2
2018,Serbia,160,36.341969,37.819937,1 or 2
2018,Uzbekistan,998,0,0,1 or 2
2018,Jordan,332,24.73386,25.743349,1 or 2
2018,Moldova,210,4.796412,4.992173,1 or 2
2018,Kyrgyzstan,236,0.378177,0.392299,1 or 2
2018,Kosovo,323,0.089272,0.088177,1 or 2
2018,Türkiye,323,0,0,1 or 2
2018,Belarus,220,0.224242,0.233394,1 or 2
2018,Bosnia and Herzegovina,322,0,0,1 or 2
2018,Uzbekistan,321,0,0,1 or 2
2018,Tajikistan,240,0,0,1 or 2
2018,Bosnia and Herzegovina,232,13.5917,13.800847,1 or 2
2018,Egypt,321,2.138663,2.234725,1 or 2
2018,Cook Islands,151,0.099195,0.109125,1 or 2
2018,Timor-Leste,311,4.444227,4.928737,1 or 2
2018,Lao People's Democratic Republic,313,0.171751,0.188944,1 or 2
2018,Niue,151,0.014917,0.01641,1 or 2
2018,Antigua and Barbuda,410,0,0,1 or 2
2018,Fiji,111,6.237466,6.861876,1 or 2
2018,"South & Central Asia, regional",140,0.63146,0.694673,1 or 2
2018,"South & Central Asia, regional",311,2.319822,2.459603,1 or 2
2018,"South & Central Asia, regional",430,0.224257,0.246706,1 or 2
2018,"Oceania, regional",520,0.096624,0.106297,1 or 2
2018,Kiribati,321,0.187062,0.205788,1 or 2
2018,Venezuela,140,0.000368,0.000405,1 or 2
2018,Dominican Republic,311,0.533072,0.584854,1 or 2
2018,Ghana,140,2.756644,2.770887,1 or 2
2018,Solomon Islands,151,4.743069,4.830634,1 or 2
2018,Belarus,410,1.936078,1.912517,1 or 2
2018,Pakistan,312,0,0,1 or 2
2018,Sao Tome and Principe,312,0,0,1 or 2
2018,Vanuatu,151,0.174488,0.191956,1 or 2
2018,Togo,410,1.835761,1.813201,1 or 2
2018,Palau,410,0.581264,0.52677,1 or 2
2018,Papua New Guinea,311,0.003085,0.003394,1 or 2
2018,Vanuatu,140,0.000368,0.000405,1 or 2
2018,Panama,410,0.180966,0.203312,1 or 2
2018,Marshall Islands,430,0.011407,0.012548,1 or 2
2018,Guinea-Bissau,312,0.348428,0.340551,1 or 2
2018,Afghanistan,410,3.743861,3.695372,1 or 2
2018,Argentina,321,0,0,1 or 2
2018,Central African Republic,312,0,0,1 or 2
2018,Papua New Guinea,114,3.497297,3.847399,1 or 2
2018,Papua New Guinea,151,64.284858,70.790278,1 or 2
2018,Papua New Guinea,250,0.269023,0.295954,1 or 2
2018,Kiribati,151,0.12348,0.135841,1 or 2
2018,Marshall Islands,151,0.087262,0.095997,1 or 2
2018,Vanuatu,430,3.966364,4.303748,1 or 2
2018,Eswatini,410,0,0,1 or 2
2018,Lao People's Democratic Republic,410,3.23188,3.258603,1 or 2
2018,Cuba,410,0.129703,0.151765,1 or 2
2018,Tuvalu,151,0.335785,0.3694,1 or 2
2018,China (People's Republic of),312,25.919406,26.03345,1 or 2
2018,Nauru,151,0.05947,0.065424,1 or 2
2018,Vanuatu,410,0.03735,0.041089,1 or 2
2018,Tanzania,312,8.484082,8.536718,1 or 2
2018,Sierra Leone,140,0.000736,0.00081,1 or 2
2018,Timor-Leste,151,0.028996,0.031898,1 or 2
2018,Algeria,231,0.058409,0.057693,1 or 2
2018,South Sudan,410,2.208,2.546506,1 or 2
2018,Sri Lanka,311,0.577421,0.550616,1 or 2
2018,Tuvalu,111,0.115068,0.126587,1 or 2
2018,Tuvalu,121,0.109012,0.119925,1 or 2
2018,Tuvalu,410,2.507241,2.485067,1 or 2
2018,Jamaica,410,3.6419,4.200236,1 or 2
2018,Vanuatu,160,1.288693,1.404833,1 or 2
2018,"Oceania, regional",121,5.60245,6.16329,1 or 2
2018,Micronesia,430,0.005703,0.006274,1 or 2
2018,Sri Lanka,321,2.502554,2.518293,1 or 2
2018,Papua New Guinea,321,0.02241,0.024653,1 or 2
2018,Mauritius,410,0,0,1 or 2
2018,Vanuatu,210,1.89999,2.090191,1 or 2
2018,North Macedonia,410,47.913993,47.406749,1 or 2
2018,Indonesia,112,2.139507,2.353685,1 or 2
2018,Indonesia,122,2.344017,2.589548,1 or 2
2018,Indonesia,130,2.479527,2.745832,1 or 2
2018,Fiji,311,2.267977,2.242786,1 or 2
2018,Timor-Leste,321,0.02241,0.024653,1 or 2
2018,Palau,430,0.011407,0.012548,1 or 2
2018,Viet Nam,311,3.755778,3.959398,1 or 2
2018,Botswana,140,0.003008,0.003309,1 or 2
2018,Equatorial Guinea,312,0.13781,0.143434,1 or 2
2018,Tokelau,151,0.015145,0.016661,1 or 2
2018,Palau,151,0.06986,0.076854,1 or 2
2018,Zambia,140,4.516751,4.764966,1 or 2
2018,Myanmar,520,2.172811,2.345343,1 or 2
2018,Tonga,151,0.09621,0.105841,1 or 2
2018,Philippines,311,1.19522,1.205785,1 or 2
2018,"Oceania, regional",430,12.238009,13.272178,1 or 2
2018,Micronesia,151,0.151901,0.167108,1 or 2
2018,Cambodia,311,10.124057,11.108976,1 or 2
2018,Timor-Leste,140,0.169382,0.190829,1 or 2
2018,Sri Lanka,430,1.253934,1.309652,1 or 2
2018,Kiribati,160,3.945453,4.340418,1 or 2
2018,Madagascar,140,1.30385,1.287051,1 or 2
2018,"Oceania, regional",151,1.050987,1.156198,1 or 2
2018,Tunisia,232,3.900323,3.874677,1 or 2
2018,"Asia, regional",220,0.347352,0.382124,1 or 2
