year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_adaptation
2022,Angola,160,0.292991,0.292991,1 or 2
2022,Zimbabwe,160,2.177869,2.177869,1 or 2
2022,Kenya,160,2.029233,2.029233,1 or 2
2022,Ghana,160,0.916006,0.916006,1 or 2
2022,Nepal,160,3.2743,3.2743,1 or 2
2022,Pakistan,160,2.38836,2.38836,1 or 2
2022,Malawi,160,6.650428,6.650428,1 or 2
2022,India,160,6.47703,6.47703,1 or 2
2022,Somalia,140,9.727383,9.727383,1 or 2
2022,"Eastern Africa, regional",140,1.853561,1.853561,1 or 2
2022,Syrian Arab Republic,160,10.013517,10.013517,1 or 2
2022,"Southern Africa, regional",430,0.141605,0.141605,1 or 2
2022,Guatemala,430,8.325896,8.325896,1 or 2
2022,Liberia,430,2.859423,2.859423,1 or 2
2022,Bolivia,311,16.85356,16.85356,1 or 2
2022,Bosnia and Herzegovina,140,0.826888,0.826888,1 or 2
2022,Mali,410,5.220315,5.220315,1 or 2
2022,Zimbabwe,520,19.211776,19.211776,1 or 2
2022,South Africa,520,0.134657,0.134657,1 or 2
2022,Liberia,311,4.777488,4.777488,1 or 2
2022,Cuba,410,2.282715,2.282715,1 or 2
2022,"Africa, regional",111,2.708625,2.708625,1 or 2
2022,"Middle East, regional",111,1.028919,1.028919,1 or 2
2022,"America, regional",111,0.712328,0.712328,1 or 2
2022,"Asia, regional",111,1.266361,1.266361,1 or 2
2022,Albania,430,20.661516,20.661516,1 or 2
2022,Bangladesh,321,6.610104,6.610104,1 or 2
2022,Sudan,152,22.998704,22.998704,1 or 2
2022,Ukraine,151,11.022076,11.022076,1 or 2
2022,"Middle East, regional",152,1.871395,1.871395,1 or 2
2022,Ukraine,430,2.983365,2.983365,1 or 2
2022,Senegal,151,4.081844,4.081844,1 or 2
2022,South Africa,430,4.34081,4.34081,1 or 2
2022,Malaysia,430,1.796487,1.796487,1 or 2
2022,Brazil,430,4.19761,4.19761,1 or 2
2022,Namibia,430,3.8415,3.8415,1 or 2
2022,Indonesia,430,29.312505,29.312505,1 or 2
2022,Serbia,410,2.296246,2.296246,1 or 2
2022,"Africa, regional",321,19.039176,19.039176,1 or 2
2022,"Bilateral, unspecified",152,44.950876,44.950876,1 or 2
2022,Iraq,430,5.900809,5.900809,1 or 2
2022,Syrian Arab Republic,430,0.284088,0.284088,1 or 2
2022,Lao People's Democratic Republic,430,11.474061,11.474061,1 or 2
2022,South Sudan,430,21.09555,21.09555,1 or 2
2022,Libya,430,0.004489,0.004489,1 or 2
2022,Somalia,410,3.664758,3.664758,1 or 2
2022,West Bank and Gaza Strip,410,5.419392,5.419392,1 or 2
2022,Honduras,311,14.088367,14.088367,1 or 2
2022,Mozambique,130,44.993066,44.993066,1 or 2
2022,"Caribbean & Central America, regional",160,0.236246,0.236246,1 or 2
2022,"America, regional",160,3.221635,3.221635,1 or 2
2022,Angola,430,1.448518,1.448518,1 or 2
2022,"Southern Africa, regional",130,0.608862,0.608862,1 or 2
2022,"Southern Africa, regional",151,1.986745,1.986745,1 or 2
2022,"Southern Africa, regional",410,2.176958,2.176958,1 or 2
2022,South Africa,240,0.098729,0.098729,1 or 2
2022,Namibia,151,1.041614,1.041614,1 or 2
2022,South Africa,151,1.683323,1.683323,1 or 2
2022,"Africa, regional",152,2.747523,2.747523,1 or 2
2022,Tanzania,232,2.954998,2.954998,1 or 2
2022,Costa Rica,311,0.189709,0.189709,1 or 2
2022,Mali,232,2.337385,2.337385,1 or 2
2022,Mali,152,3.21791,3.21791,1 or 2
2022,Belize,410,0.11416,0.11416,1 or 2
2022,"South Asia, regional",140,7.934624,7.934624,1 or 2
2022,Nepal,313,0.006787,0.006787,1 or 2
2022,India,313,0.019196,0.019196,1 or 2
2022,Rwanda,151,10.162952,10.162952,1 or 2
2022,Tanzania,151,5.619777,5.619777,1 or 2
2022,"Asia, regional",232,12.656449,12.656449,1 or 2
2022,Serbia,151,53.69792,53.69792,1 or 2
2022,Yemen,152,0,0,1 or 2
2022,"Bilateral, unspecified",998,111.837422,111.837422,1 or 2
2022,Ukraine,231,17.866892,17.866892,1 or 2
2022,"Europe, regional",321,2.286322,2.286322,1 or 2
2022,Mozambique,321,0.379917,0.379917,1 or 2
2022,Cambodia,312,0.789983,0.789983,1 or 2
2022,Cambodia,321,0.531013,0.531013,1 or 2
2022,Zambia,321,0.410455,0.410455,1 or 2
2022,Uganda,321,0.281566,0.281566,1 or 2
2022,Lesotho,410,0.121835,0.121835,1 or 2
2022,Madagascar,311,16.616057,16.616057,1 or 2
2022,Zimbabwe,111,0.575263,0.575263,1 or 2
2022,Eswatini,121,0.255704,0.255704,1 or 2
2022,Zimbabwe,121,0.365028,0.365028,1 or 2
2022,Malawi,410,4.326107,4.326107,1 or 2
2022,Nigeria,430,2.972393,2.972393,1 or 2
2022,Viet Nam,430,61.079127,61.079127,1 or 2
2022,Burundi,410,2.318254,2.318254,1 or 2
2022,Cameroon,430,19.502118,19.502118,1 or 2
2022,Montenegro,410,0.171791,0.171791,1 or 2
2022,Somalia,321,0.004876,0.004876,1 or 2
2022,"North of Sahara, regional",160,1.437555,1.437555,1 or 2
2022,Democratic Republic of the Congo,152,1.737201,1.737201,1 or 2
2022,Democratic Republic of the Congo,113,1.377527,1.377527,1 or 2
2022,Liberia,220,0.219298,0.219298,1 or 2
2022,"Southern Africa, regional",160,0.593607,0.593607,1 or 2
2022,Thailand,232,2.292544,2.292544,1 or 2
2022,Thailand,240,0.065296,0.065296,1 or 2
2022,Rwanda,160,11.70148,11.70148,1 or 2
2022,Afghanistan,740,0.672099,0.672099,1 or 2
2022,"Asia, regional",240,1.776625,1.776625,1 or 2
2022,Indonesia,240,0.382915,0.382915,1 or 2
2022,Philippines,312,12.986649,12.986649,1 or 2
2022,Timor-Leste,312,6.015808,6.015808,1 or 2
2022,Bosnia and Herzegovina,151,1.846032,1.846032,1 or 2
2022,Montenegro,151,0.013077,0.013077,1 or 2
2022,Moldova,151,0.267591,0.267591,1 or 2
2022,Kenya,313,5.805711,5.805711,1 or 2
2022,Mozambique,313,2.434353,2.434353,1 or 2
2022,Tanzania,313,3.093587,3.093587,1 or 2
2022,Moldova,312,0.222345,0.222345,1 or 2
2022,Cambodia,232,0.122663,0.122663,1 or 2
2022,Bangladesh,232,0.059468,0.059468,1 or 2
2022,Viet Nam,232,0.213872,0.213872,1 or 2
2022,Democratic Republic of the Congo,122,81.785304,81.785304,1 or 2
2022,Democratic Republic of the Congo,112,3.195226,3.195226,1 or 2
2022,Democratic Republic of the Congo,160,34.854022,34.854022,1 or 2
2022,Iraq,311,9.886227,9.886227,1 or 2
2022,"Africa, regional",231,7.92614,7.92614,1 or 2
2022,Kenya,210,73.843118,73.843118,1 or 2
2022,Malaysia,236,0.001583,0.001583,1 or 2
2022,Comoros,410,1.162223,1.162223,1 or 2
2022,Solomon Islands,410,1.96001,1.96001,1 or 2
2022,"America, regional",430,12.082788,12.082788,1 or 2
2022,Zimbabwe,740,0.166449,0.166449,1 or 2
2022,Somalia,312,0.075717,0.075717,1 or 2
2022,Tajikistan,151,1.272484,1.272484,1 or 2
2022,Kyrgyzstan,151,0.310401,0.310401,1 or 2
2022,Kyrgyzstan,140,8.094688,8.094688,1 or 2
2022,Kyrgyzstan,322,0.095492,0.095492,1 or 2
2022,Zimbabwe,122,37.680818,37.680818,1 or 2
2022,Sierra Leone,130,5.952944,5.952944,1 or 2
2022,Sierra Leone,140,9.143133,9.143133,1 or 2
2022,Sierra Leone,430,0.333028,0.333028,1 or 2
2022,"America, regional",232,42.107678,42.107678,1 or 2
2022,Sri Lanka,410,5.036465,5.036465,1 or 2
2022,Nepal,122,15.22635,15.22635,1 or 2
2022,Viet Nam,220,0.155273,0.155273,1 or 2
2022,"Asia, regional",250,2.521861,2.521861,1 or 2
2022,"Asia, regional",113,0.068356,0.068356,1 or 2
2022,Brazil,160,0.196147,0.196147,1 or 2
2022,"Asia, regional",160,3.967005,3.967005,1 or 2
2022,South Sudan,312,0.14946,0.14946,1 or 2
2022,Jordan,160,1.103083,1.103083,1 or 2
2022,Jordan,321,1.04227,1.04227,1 or 2
2022,Kenya,112,0.453303,0.453303,1 or 2
2022,Kenya,152,0.020634,0.020634,1 or 2
2022,Lao People's Democratic Republic,410,6.79662,6.79662,1 or 2
2022,Rwanda,113,1.226952,1.226952,1 or 2
2022,Burundi,113,0.068809,0.068809,1 or 2
2022,Burundi,151,3.627641,3.627641,1 or 2
2022,Kenya,332,0.077811,0.077811,1 or 2
2022,Myanmar,232,0.135473,0.135473,1 or 2
2022,Ethiopia,231,0.080947,0.080947,1 or 2
2022,"Bilateral, unspecified",730,14.657714,14.657714,1 or 2
2022,Burundi,130,7.167013,7.167013,1 or 2
2022,Ethiopia,122,42.74163,42.74163,1 or 2
2022,Côte d'Ivoire,160,0.224304,0.224304,1 or 2
2022,Côte d'Ivoire,151,0.6436,0.6436,1 or 2
2022,Kenya,231,0.127058,0.127058,1 or 2
2022,"Africa, regional",160,25.192613,25.192613,1 or 2
2022,"Caribbean & Central America, regional",430,5.811085,5.811085,1 or 2
2022,Uzbekistan,151,162.602119,162.602119,1 or 2
2022,Uzbekistan,430,2.777576,2.777576,1 or 2
2022,Uzbekistan,140,1.424702,1.424702,1 or 2
2022,Uzbekistan,322,0.128863,0.128863,1 or 2
2022,Tanzania,130,27.006767,27.006767,1 or 2
2022,South Sudan,151,9.356524,9.356524,1 or 2
2022,South Africa,152,0.042907,0.042907,1 or 2
2022,Myanmar,740,0.707647,0.707647,1 or 2
2022,Madagascar,151,3.828325,3.828325,1 or 2
2022,Tanzania,250,2.357509,2.357509,1 or 2
2022,Nepal,740,7.005441,7.005441,1 or 2
2022,Gambia,151,0.026981,0.026981,1 or 2
2022,Gambia,312,0.021033,0.021033,1 or 2
2022,Gambia,410,1.154809,1.154809,1 or 2
2022,Kenya,122,43.834454,43.834454,1 or 2
2022,Sudan,410,1.337339,1.337339,1 or 2
2022,Jordan,410,39.909351,39.909351,1 or 2
2022,Zambia,520,0.008441,0.008441,1 or 2
2022,Saint Lucia,998,0.001865,0.001865,1 or 2
2022,Malawi,740,1.994061,1.994061,1 or 2
2022,"Africa, regional",250,18.203583,18.203583,1 or 2
2022,"North of Sahara, regional",250,0.312732,0.312732,1 or 2
2022,Myanmar,114,0.044535,0.044535,1 or 2
2022,Afghanistan,122,21.016508,21.016508,1 or 2
2022,Mauritania,430,9.993056,9.993056,1 or 2
2022,Mauritania,112,0.017878,0.017878,1 or 2
2022,"South of Sahara, regional",140,27.391362,27.391362,1 or 2
2022,"South of Sahara, regional",231,8.628298,8.628298,1 or 2
2022,Mozambique,250,3.178783,3.178783,1 or 2
2022,Benin,321,5.324799,5.324799,1 or 2
2022,Benin,520,5.958082,5.958082,1 or 2
2022,"South of Sahara, regional",331,5.902974,5.902974,1 or 2
2022,Indonesia,520,0.01167,0.01167,1 or 2
2022,"Bilateral, unspecified",323,0.570425,0.570425,1 or 2
2022,Ghana,321,5.308657,5.308657,1 or 2
2022,Egypt,430,12.984969,12.984969,1 or 2
2022,Mozambique,520,9.620398,9.620398,1 or 2
2022,Burundi,520,4.374332,4.374332,1 or 2
2022,"Bilateral, unspecified",322,8.536165,8.536165,1 or 2
2022,Niger,321,0.261103,0.261103,1 or 2
2022,Tunisia,160,4.813763,4.813763,1 or 2
2022,Indonesia,114,1.349572,1.349572,1 or 2
2022,"South of Sahara, regional",312,31.379943,31.379943,1 or 2
2022,Guinea,430,6.901644,6.901644,1 or 2
2022,Nigeria,122,80.55858,80.55858,1 or 2
2022,Yemen,140,16.405103,16.405103,1 or 2
2022,Sudan,250,0,0,1 or 2
2022,"America, regional",151,21.923752,21.923752,1 or 2
2022,Mali,321,1.294105,1.294105,1 or 2
2022,Armenia,160,0.750106,0.750106,1 or 2
2022,Egypt,160,10.563992,10.563992,1 or 2
2022,Ethiopia,250,1.297728,1.297728,1 or 2
2022,West Bank and Gaza Strip,152,0.112914,0.112914,1 or 2
2022,Somalia,111,0.161012,0.161012,1 or 2
2022,Ethiopia,520,53.398269,53.398269,1 or 2
2022,"Bilateral, unspecified",910,62.015473,62.015473,1 or 2
2022,Ghana,250,3.154277,3.154277,1 or 2
2022,Yemen,151,3.893115,3.893115,1 or 2
2022,Democratic Republic of the Congo,250,0.104996,0.104996,1 or 2
2022,"South of Sahara, regional",122,40.595847,40.595847,1 or 2
2022,South Africa,321,0.080852,0.080852,1 or 2
2022,Benin,250,3.729381,3.729381,1 or 2
2022,Burundi,122,17.772559,17.772559,1 or 2
2022,"South of Sahara, regional",250,6.697499,6.697499,1 or 2
2022,Lebanon,160,0.365648,0.365648,1 or 2
2022,India,323,0.466725,0.466725,1 or 2
2022,China (People's Republic of),232,3.553824,3.553824,1 or 2
2022,India,232,4.106468,4.106468,1 or 2
2022,India,236,1.8,1.8,1 or 2
2022,Gabon,410,0.219704,0.219704,1 or 2
2022,Maldives,410,0.635057,0.635057,1 or 2
2022,Angola,410,3.799104,3.799104,1 or 2
2022,Benin,410,1.966634,1.966634,1 or 2
2022,Chad,410,15.872985,15.872985,1 or 2
2022,Ethiopia,123,1.577453,1.577453,1 or 2
2022,Ecuador,430,12.367532,12.367532,1 or 2
2022,Ghana,430,9.624811,9.624811,1 or 2
2022,Mexico,312,0.686397,0.686397,1 or 2
2022,Cuba,311,5.553013,5.553013,1 or 2
2022,Cuba,430,4.700321,4.700321,1 or 2
2022,Mexico,151,3.108704,3.108704,1 or 2
2022,Costa Rica,151,1.021622,1.021622,1 or 2
2022,El Salvador,151,1.410396,1.410396,1 or 2
2022,Nicaragua,151,3.144041,3.144041,1 or 2
2022,Panama,151,0.9765,0.9765,1 or 2
2022,"Western Africa, regional",151,9.527387,9.527387,1 or 2
2022,Nigeria,151,2.899643,2.899643,1 or 2
2022,"Central America, regional",151,1.313613,1.313613,1 or 2
2022,Indonesia,232,1.039383,1.039383,1 or 2
2022,"North of Sahara, regional",151,0.1625,0.1625,1 or 2
2022,Ghana,151,2.517207,2.517207,1 or 2
2022,Tunisia,151,2.939272,2.939272,1 or 2
2022,Tanzania,122,41.667391,41.667391,1 or 2
2022,Brazil,121,0.89885,0.89885,1 or 2
2022,Viet Nam,122,55.024915,55.024915,1 or 2
2022,Cameroon,122,20.821728,20.821728,1 or 2
2022,India,121,3.093362,3.093362,1 or 2
2022,Peru,121,1.011226,1.011226,1 or 2
2022,Colombia,121,1.111343,1.111343,1 or 2
2022,Bangladesh,122,32.686209,32.686209,1 or 2
2022,Madagascar,122,35.787094,35.787094,1 or 2
2022,Mozambique,122,31.397082,31.397082,1 or 2
2022,"Bilateral, unspecified",123,3.608902,3.608902,1 or 2
2022,Malaysia,122,4.664805,4.664805,1 or 2
2022,Brazil,122,4.206349,4.206349,1 or 2
2022,South Africa,121,0.472132,0.472132,1 or 2
2022,Ghana,313,1.048792,1.048792,1 or 2
2022,Botswana,121,0.210952,0.210952,1 or 2
2022,Colombia,313,0.724338,0.724338,1 or 2
2022,"Oceania, regional",114,4.944556,4.944556,1 or 2
2022,Nicaragua,114,0.178507,0.178507,1 or 2
2022,China (People's Republic of),313,1.040498,1.040498,1 or 2
2022,Sri Lanka,313,0.290736,0.290736,1 or 2
2022,"South Asia, regional",250,0.061948,0.061948,1 or 2
2022,Niger,151,6.504318,6.504318,1 or 2
2022,Madagascar,313,3.815156,3.815156,1 or 2
2022,Guyana,410,1.40237,1.40237,1 or 2
2022,South Africa,313,0.413031,0.413031,1 or 2
2022,Malawi,151,3.460017,3.460017,1 or 2
2022,Togo,430,1.669605,1.669605,1 or 2
2022,Uganda,114,1.087105,1.087105,1 or 2
2022,Tanzania,114,1.00684,1.00684,1 or 2
2022,Ethiopia,114,0.29288,0.29288,1 or 2
2022,South Sudan,114,0.433059,0.433059,1 or 2
2022,Mozambique,114,0.144109,0.144109,1 or 2
2022,Malawi,114,0.560981,0.560981,1 or 2
2022,Viet Nam,114,25.460977,25.460977,1 or 2
2022,Ghana,114,0.32228,0.32228,1 or 2
2022,Kenya,114,0.807404,0.807404,1 or 2
2022,Bangladesh,114,0.2683,0.2683,1 or 2
2022,Zambia,114,0.144063,0.144063,1 or 2
2022,Nepal,114,0.059596,0.059596,1 or 2
2022,Ethiopia,112,1.025941,1.025941,1 or 2
2022,Afghanistan,311,49.64026,49.64026,1 or 2
2022,"South of Sahara, regional",740,4.323011,4.323011,1 or 2
2022,Pakistan,430,8.223285,8.223285,1 or 2
2022,Pakistan,152,0.812723,0.812723,1 or 2
2022,"South of Sahara, regional",720,79.374412,79.374412,1 or 2
2022,West Bank and Gaza Strip,231,2.077696,2.077696,1 or 2
2022,Haiti,430,16.028437,16.028437,1 or 2
2022,Myanmar,111,0.722222,0.722222,1 or 2
2022,Nigeria,152,8.968908,8.968908,1 or 2
2022,"Caribbean, regional",410,9.628248,9.628248,1 or 2
2022,Uganda,152,1.381892,1.381892,1 or 2
2022,Lebanon,311,13.587263,13.587263,1 or 2
2022,Guinea,410,2.635563,2.635563,1 or 2
2022,"Eastern Africa, regional",232,1.075591,1.075591,1 or 2
2022,India,250,0.372125,0.372125,1 or 2
2022,Ethiopia,740,4.983113,4.983113,1 or 2
2022,Kenya,740,4.282247,4.282247,1 or 2
2022,Uganda,740,1.089539,1.089539,1 or 2
2022,Moldova,160,0.299628,0.299628,1 or 2
2022,Lebanon,112,0.382823,0.382823,1 or 2
2022,Lebanon,232,2.678499,2.678499,1 or 2
2022,Lebanon,122,1.344131,1.344131,1 or 2
2022,Kenya,113,0.258574,0.258574,1 or 2
2022,Kenya,111,0.257111,0.257111,1 or 2
2022,Tanzania,111,0.199271,0.199271,1 or 2
2022,Tanzania,112,1.564783,1.564783,1 or 2
2022,Tanzania,113,0.46263,0.46263,1 or 2
2022,Georgia,740,0.698569,0.698569,1 or 2
2022,Georgia,160,0.13879,0.13879,1 or 2
2022,Senegal,232,2.012105,2.012105,1 or 2
2022,Lebanon,111,0.558099,0.558099,1 or 2
2022,Lebanon,410,1.110901,1.110901,1 or 2
2022,Georgia,332,0.069296,0.069296,1 or 2
2022,Sierra Leone,111,0.059353,0.059353,1 or 2
2022,Sierra Leone,232,0.025623,0.025623,1 or 2
2022,Jordan,232,11.947618,11.947618,1 or 2
2022,Jordan,331,0.054333,0.054333,1 or 2
2022,Senegal,312,0.273356,0.273356,1 or 2
2022,Syrian Arab Republic,232,0.040971,0.040971,1 or 2
2022,Syrian Arab Republic,311,10.869323,10.869323,1 or 2
2022,Pakistan,111,0.20565,0.20565,1 or 2
2022,Pakistan,112,1.216618,1.216618,1 or 2
2022,Egypt,111,0.017401,0.017401,1 or 2
2022,Moldova,122,0.601989,0.601989,1 or 2
2022,Moldova,111,0.01262,0.01262,1 or 2
2022,South Africa,140,3.637644,3.637644,1 or 2
2022,South Africa,720,0.015455,0.015455,1 or 2
2022,Ukraine,740,0.063328,0.063328,1 or 2
2022,Ukraine,112,0.031241,0.031241,1 or 2
2022,Ukraine,152,0.003065,0.003065,1 or 2
2022,Ukraine,160,0.044081,0.044081,1 or 2
2022,"South & Central Asia, regional",430,0.537198,0.537198,1 or 2
2022,Moldova,740,0.074024,0.074024,1 or 2
2022,Georgia,111,0.036495,0.036495,1 or 2
2022,Georgia,312,2.088482,2.088482,1 or 2
2022,Zimbabwe,312,1.538813,1.538813,1 or 2
2022,"Africa, regional",114,53.548281,53.548281,1 or 2
2022,Kiribati,311,1.380986,1.380986,1 or 2
2022,"Oceania, regional",160,1.916856,1.916856,1 or 2
2022,Yemen,410,3.065259,3.065259,1 or 2
2022,Afghanistan,730,5,5,1 or 2
2022,Mauritania,160,2.786833,2.786833,1 or 2
2022,Madagascar,740,0.511696,0.511696,1 or 2
2022,"Bilateral, unspecified",332,0.157745,0.157745,1 or 2
2022,Benin,332,0.197657,0.197657,1 or 2
2022,Bosnia and Herzegovina,122,0.288669,0.288669,1 or 2
2022,Democratic Republic of the Congo,730,0.807299,0.807299,1 or 2
2022,Fiji,410,0.556176,0.556176,1 or 2
2022,Azerbaijan,430,0.971428,0.971428,1 or 2
2022,Kyrgyzstan,430,3.101086,3.101086,1 or 2
2022,Mongolia,430,4.045908,4.045908,1 or 2
2022,Timor-Leste,121,1.410466,1.410466,1 or 2
2022,Solomon Islands,430,7.204128,7.204128,1 or 2
2022,Indonesia,121,2.063644,2.063644,1 or 2
2022,Philippines,311,16.843396,16.843396,1 or 2
2022,Central African Republic,312,0.647674,0.647674,1 or 2
2022,Philippines,313,0.595864,0.595864,1 or 2
2022,Uzbekistan,121,0.843185,0.843185,1 or 2
2022,Senegal,121,41.401934,41.401934,1 or 2
2022,Tajikistan,312,0,0,1 or 2
2022,Georgia,210,0.75081,0.75081,1 or 2
2022,Viet Nam,313,1.594359,1.594359,1 or 2
2022,Honduras,231,0.116152,0.116152,1 or 2
2022,Serbia,231,6.065257,6.065257,1 or 2
2022,Morocco,231,10.611961,10.611961,1 or 2
2022,Paraguay,160,0.615532,0.615532,1 or 2
2022,Lao People's Democratic Republic,121,3.479883,3.479883,1 or 2
2022,Mongolia,321,2.520613,2.520613,1 or 2
2022,Philippines,232,2.290612,2.290612,1 or 2
2022,Timor-Leste,311,8.583283,8.583283,1 or 2
2022,Sierra Leone,311,14.195466,14.195466,1 or 2
2022,Timor-Leste,410,2.593419,2.593419,1 or 2
2022,Kiribati,410,0.782364,0.782364,1 or 2
2022,Marshall Islands,410,1.925852,1.925852,1 or 2
2022,Tuvalu,410,0.752476,0.752476,1 or 2
2022,Vanuatu,410,0.829792,0.829792,1 or 2
2022,Afghanistan,410,1.8686,1.8686,1 or 2
2022,Azerbaijan,410,0.862506,0.862506,1 or 2
2022,Mongolia,410,5.816516,5.816516,1 or 2
2022,Papua New Guinea,410,2.651032,2.651032,1 or 2
2022,Viet Nam,740,0.313647,0.313647,1 or 2
2022,Indonesia,740,8.976047,8.976047,1 or 2
2022,Mongolia,311,3.107305,3.107305,1 or 2
2022,Timor-Leste,313,0.595101,0.595101,1 or 2
2022,Lao People's Democratic Republic,313,0.319992,0.319992,1 or 2
2022,Cameroon,313,1.079043,1.079043,1 or 2
2022,Uganda,313,0.954153,0.954153,1 or 2
2022,Peru,313,1.869641,1.869641,1 or 2
2022,Philippines,112,1.015315,1.015315,1 or 2
2022,Samoa,111,1.72138,1.72138,1 or 2
2022,Kiribati,121,1.630462,1.630462,1 or 2
2022,Fiji,311,9.95555,9.95555,1 or 2
2022,Tonga,140,0.323083,0.323083,1 or 2
2022,Fiji,430,9.004593,9.004593,1 or 2
2022,Indonesia,250,0.916479,0.916479,1 or 2
2022,Cameroon,232,0.68706,0.68706,1 or 2
2022,Samoa,410,1.569106,1.569106,1 or 2
2022,Turkmenistan,430,0.297723,0.297723,1 or 2
2022,Tajikistan,430,9.019983,9.019983,1 or 2
2022,Kazakhstan,430,0.864873,0.864873,1 or 2
2022,Pakistan,151,11.0865,11.0865,1 or 2
2022,Zimbabwe,321,0.022743,0.022743,1 or 2
2022,Mongolia,151,2.349158,2.349158,1 or 2
2022,Dominican Republic,151,4.465671,4.465671,1 or 2
2022,Ecuador,151,1.82006,1.82006,1 or 2
2022,Tajikistan,410,0.305415,0.305415,1 or 2
2022,Egypt,410,3.473614,3.473614,1 or 2
2022,Côte d'Ivoire,410,12.563926,12.563926,1 or 2
2022,Tanzania,331,0.045486,0.045486,1 or 2
2022,Uganda,331,0.045486,0.045486,1 or 2
2022,Peru,331,0.232233,0.232233,1 or 2
2022,Burundi,331,0.022743,0.022743,1 or 2
2022,Cameroon,331,0.045486,0.045486,1 or 2
2022,Ghana,331,0.045586,0.045586,1 or 2
2022,Kenya,331,0.685057,0.685057,1 or 2
2022,Rwanda,331,0.022743,0.022743,1 or 2
2022,Cambodia,331,0.022743,0.022743,1 or 2
2022,Indonesia,331,0.304774,0.304774,1 or 2
2022,Lao People's Democratic Republic,331,1.174694,1.174694,1 or 2
2022,Philippines,331,0.022743,0.022743,1 or 2
2022,Peru,231,0.323595,0.323595,1 or 2
2022,Samoa,430,3.862475,3.862475,1 or 2
2022,Palau,430,0.213938,0.213938,1 or 2
2022,"South & Central Asia, regional",140,2.624132,2.624132,1 or 2
2022,"Asia, regional",122,2.573219,2.573219,1 or 2
2022,Turkmenistan,312,0.126993,0.126993,1 or 2
2022,Mongolia,312,3.753241,3.753241,1 or 2
2022,Uzbekistan,321,0.368165,0.368165,1 or 2
2022,Cambodia,313,3.181748,3.181748,1 or 2
2022,Kyrgyzstan,313,1.161522,1.161522,1 or 2
2022,China (People's Republic of),312,4.549724,4.549724,1 or 2
2022,Kyrgyzstan,232,3.928995,3.928995,1 or 2
2022,Kyrgyzstan,160,0.292908,0.292908,1 or 2
2022,Lao People's Democratic Republic,160,0.613353,0.613353,1 or 2
2022,Bhutan,430,2.257288,2.257288,1 or 2
2022,Papua New Guinea,430,56.953702,56.953702,1 or 2
2022,Cabo Verde,313,0.804628,0.804628,1 or 2
2022,Senegal,313,2.483416,2.483416,1 or 2
2022,Myanmar,313,0.585164,0.585164,1 or 2
2022,Kiribati,313,1.450708,1.450708,1 or 2
2022,Sri Lanka,231,0.309739,0.309739,1 or 2
2022,Ukraine,311,0.369779,0.369779,1 or 2
2022,Indonesia,233,0.115381,0.115381,1 or 2
2022,Indonesia,160,3.485232,3.485232,1 or 2
2022,Indonesia,323,0.318761,0.318761,1 or 2
2022,Argentina,140,7.998907,7.998907,1 or 2
2022,Brazil,210,0.301918,0.301918,1 or 2
2022,Honduras,232,0,0,1 or 2
2022,Nicaragua,232,6.945103,6.945103,1 or 2
2022,Solomon Islands,232,0,0,1 or 2
2022,Cambodia,210,117.084826,117.084826,1 or 2
2022,El Salvador,210,32.416735,32.416735,1 or 2
2022,Madagascar,236,0,0,1 or 2
2022,El Salvador,220,0.006108,0.006108,1 or 2
2022,Ghana,210,1.821774,1.821774,1 or 2
2022,Egypt,210,1.237182,1.237182,1 or 2
2022,Dominican Republic,231,53.585566,53.585566,1 or 2
2022,Dominican Republic,410,3.61787,3.61787,1 or 2
2022,Philippines,210,7.515467,7.515467,1 or 2
2022,Viet Nam,210,6.809654,6.809654,1 or 2
2022,Indonesia,231,2.235313,2.235313,1 or 2
2022,"Oceania, regional",331,0.894608,0.894608,1 or 2
2022,"Oceania, regional",740,8.590729,8.590729,1 or 2
2022,"America, regional",998,4.068462,4.068462,1 or 2
2022,Iraq,740,1.035916,1.035916,1 or 2
2022,Lebanon,740,0.6,0.6,1 or 2
2022,Philippines,730,0.7,0.7,1 or 2
2022,Paraguay,311,1.562897,1.562897,1 or 2
2022,Albania,311,0.501021,0.501021,1 or 2
2022,Albania,332,0.001577,0.001577,1 or 2
2022,Wallis and Futuna,410,1.29241,1.29241,1 or 2
2022,Albania,231,53.136269,53.136269,1 or 2
2022,Niger,112,2.932484,2.932484,1 or 2
2022,Côte d'Ivoire,114,3.4877,3.4877,1 or 2
2022,Madagascar,112,5.561895,5.561895,1 or 2
2022,Dominican Republic,312,3.680724,3.680724,1 or 2
2022,West Bank and Gaza Strip,311,12.370942,12.370942,1 or 2
2022,"Africa, regional",113,0,0,1 or 2
2022,"Oceania, regional",430,37.680224,37.680224,1 or 2
2022,"Middle Africa, regional",140,0.100627,0.100627,1 or 2
2022,Guinea-Bissau,311,3.288045,3.288045,1 or 2
2022,Morocco,151,6.73459,6.73459,1 or 2
2022,Madagascar,113,1.57403,1.57403,1 or 2
2022,Comoros,122,4.057098,4.057098,1 or 2
2022,Côte d'Ivoire,430,18.241809,18.241809,1 or 2
2022,Côte d'Ivoire,210,6.823675,6.823675,1 or 2
2022,Morocco,210,24.938625,24.938625,1 or 2
2022,Benin,114,3.154906,3.154906,1 or 2
2022,"Middle Africa, regional",122,0.065271,0.065271,1 or 2
